Generating SQLite file nvbugs_5615248/trtllm_bench/nsys_handoff_v2/pyt_beam10_handoff.sqlite from nvbugs_5615248/trtllm_bench/nsys_handoff_v2/pyt_beam10_handoff.nsys-rep
Processing [nvbugs_5615248/trtllm_bench/nsys_handoff_v2/pyt_beam10_handoff.sqlite] with [/usr/local/cuda-13.1/NsightSystems-cli-2026.1.1/target-linux-x64/reports/nvtx_pushpop_sum.py]... 
Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Range
0.0,808371,1,808371.0,808371.0,808371,808371,0.0,"TensorRT-LLM:[Executor] _forward_step 33: 0 ctx reqs, 1 gen reqs"
0.0,808272,1,808272.0,808272.0,808272,808272,0.0,"TensorRT-LLM:[Executor] _forward_step 65: 0 ctx reqs, 1 gen reqs"
0.0,808262,1,808262.0,808262.0,808262,808262,0.0,"TensorRT-LLM:[Executor] _forward_step 99: 0 ctx reqs, 1 gen reqs"
0.0,805941,1,805941.0,805941.0,805941,805941,0.0,"TensorRT-LLM:[Executor] _forward_step 26: 0 ctx reqs, 1 gen reqs"
0.0,805822,1,805822.0,805822.0,805822,805822,0.0,"TensorRT-LLM:[Executor] _forward_step 31: 0 ctx reqs, 1 gen reqs"
0.0,805301,1,805301.0,805301.0,805301,805301,0.0,"TensorRT-LLM:[Executor] _forward_step 61: 0 ctx reqs, 1 gen reqs"
0.0,805091,1,805091.0,805091.0,805091,805091,0.0,"TensorRT-LLM:[Executor] _forward_step 67: 0 ctx reqs, 1 gen reqs"
0.0,803091,1,803091.0,803091.0,803091,803091,0.0,"TensorRT-LLM:[Executor] _forward_step 69: 0 ctx reqs, 1 gen reqs"
0.0,803031,1,803031.0,803031.0,803031,803031,0.0,"TensorRT-LLM:[Executor] _forward_step 74: 0 ctx reqs, 1 gen reqs"
0.0,802661,1,802661.0,802661.0,802661,802661,0.0,"TensorRT-LLM:[Executor] _forward_step 55: 0 ctx reqs, 1 gen reqs"
0.0,802171,1,802171.0,802171.0,802171,802171,0.0,"TensorRT-LLM:[Executor] _forward_step 75: 0 ctx reqs, 1 gen reqs"
0.0,801371,1,801371.0,801371.0,801371,801371,0.0,"TensorRT-LLM:[Executor] _forward_step 32: 0 ctx reqs, 1 gen reqs"
0.0,801141,1,801141.0,801141.0,801141,801141,0.0,"TensorRT-LLM:[Executor] _forward_step 76: 0 ctx reqs, 1 gen reqs"
0.0,801022,1,801022.0,801022.0,801022,801022,0.0,"TensorRT-LLM:[Executor] _forward_step 48: 0 ctx reqs, 1 gen reqs"
0.0,800951,1,800951.0,800951.0,800951,800951,0.0,"TensorRT-LLM:[Executor] _forward_step 38: 0 ctx reqs, 1 gen reqs"
0.0,800761,1,800761.0,800761.0,800761,800761,0.0,"TensorRT-LLM:[Executor] _forward_step 51: 0 ctx reqs, 1 gen reqs"
0.0,799792,1,799792.0,799792.0,799792,799792,0.0,"TensorRT-LLM:[Executor] _forward_step 34: 0 ctx reqs, 1 gen reqs"
0.0,799331,1,799331.0,799331.0,799331,799331,0.0,"TensorRT-LLM:[Executor] _forward_step 71: 0 ctx reqs, 1 gen reqs"
0.0,799251,1,799251.0,799251.0,799251,799251,0.0,"TensorRT-LLM:[Executor] _forward_step 90: 0 ctx reqs, 1 gen reqs"
0.0,798792,1,798792.0,798792.0,798792,798792,0.0,"TensorRT-LLM:[Executor] _forward_step 56: 0 ctx reqs, 1 gen reqs"
0.0,798742,1,798742.0,798742.0,798742,798742,0.0,"TensorRT-LLM:[Executor] _forward_step 57: 0 ctx reqs, 1 gen reqs"
0.0,798331,1,798331.0,798331.0,798331,798331,0.0,"TensorRT-LLM:[Executor] _forward_step 29: 0 ctx reqs, 1 gen reqs"
0.0,798281,1,798281.0,798281.0,798281,798281,0.0,"TensorRT-LLM:[Executor] _forward_step 82: 0 ctx reqs, 1 gen reqs"
0.0,798121,1,798121.0,798121.0,798121,798121,0.0,"TensorRT-LLM:[Executor] _forward_step 36: 0 ctx reqs, 1 gen reqs"
0.0,798031,1,798031.0,798031.0,798031,798031,0.0,"TensorRT-LLM:[Executor] _forward_step 79: 0 ctx reqs, 1 gen reqs"
0.0,797691,1,797691.0,797691.0,797691,797691,0.0,"TensorRT-LLM:[Executor] _forward_step 25: 0 ctx reqs, 1 gen reqs"
0.0,797292,1,797292.0,797292.0,797292,797292,0.0,"TensorRT-LLM:[Executor] _forward_step 98: 0 ctx reqs, 1 gen reqs"
0.0,797131,1,797131.0,797131.0,797131,797131,0.0,"TensorRT-LLM:[Executor] _forward_step 92: 0 ctx reqs, 1 gen reqs"
0.0,797101,1,797101.0,797101.0,797101,797101,0.0,"TensorRT-LLM:[Executor] _forward_step 100: 0 ctx reqs, 1 gen reqs"
0.0,796721,1,796721.0,796721.0,796721,796721,0.0,"TensorRT-LLM:[Executor] _forward_step 70: 0 ctx reqs, 1 gen reqs"
0.0,796382,1,796382.0,796382.0,796382,796382,0.0,"TensorRT-LLM:[Executor] _forward_step 95: 0 ctx reqs, 1 gen reqs"
0.0,795901,1,795901.0,795901.0,795901,795901,0.0,"TensorRT-LLM:[Executor] _forward_step 86: 0 ctx reqs, 1 gen reqs"
0.0,795071,1,795071.0,795071.0,795071,795071,0.0,"TensorRT-LLM:[Executor] _forward_step 53: 0 ctx reqs, 1 gen reqs"
0.0,794531,1,794531.0,794531.0,794531,794531,0.0,"TensorRT-LLM:[Executor] _forward_step 78: 0 ctx reqs, 1 gen reqs"
0.0,793931,1,793931.0,793931.0,793931,793931,0.0,"TensorRT-LLM:[Executor] _forward_step 52: 0 ctx reqs, 1 gen reqs"
0.0,793772,1,793772.0,793772.0,793772,793772,0.0,"TensorRT-LLM:[Executor] _forward_step 87: 0 ctx reqs, 1 gen reqs"
0.0,793731,1,793731.0,793731.0,793731,793731,0.0,"TensorRT-LLM:[Executor] _forward_step 80: 0 ctx reqs, 1 gen reqs"
0.0,793521,1,793521.0,793521.0,793521,793521,0.0,"TensorRT-LLM:[Executor] _forward_step 93: 0 ctx reqs, 1 gen reqs"
0.0,793451,1,793451.0,793451.0,793451,793451,0.0,"TensorRT-LLM:[Executor] _forward_step 77: 0 ctx reqs, 1 gen reqs"
0.0,793351,1,793351.0,793351.0,793351,793351,0.0,"TensorRT-LLM:[Executor] _forward_step 72: 0 ctx reqs, 1 gen reqs"
0.0,793151,1,793151.0,793151.0,793151,793151,0.0,"TensorRT-LLM:[Executor] _forward_step 37: 0 ctx reqs, 1 gen reqs"
0.0,792821,1,792821.0,792821.0,792821,792821,0.0,"TensorRT-LLM:[Executor] _forward_step 91: 0 ctx reqs, 1 gen reqs"
0.0,792051,1,792051.0,792051.0,792051,792051,0.0,"TensorRT-LLM:[Executor] _forward_step 60: 0 ctx reqs, 1 gen reqs"
0.0,791091,1,791091.0,791091.0,791091,791091,0.0,"TensorRT-LLM:[Executor] _forward_step 44: 0 ctx reqs, 1 gen reqs"
0.0,790692,1,790692.0,790692.0,790692,790692,0.0,"TensorRT-LLM:[Executor] _forward_step 4: 0 ctx reqs, 1 gen reqs"
0.0,789511,1,789511.0,789511.0,789511,789511,0.0,"TensorRT-LLM:[Executor] _forward_step 28: 0 ctx reqs, 1 gen reqs"
0.0,787911,1,787911.0,787911.0,787911,787911,0.0,"TensorRT-LLM:[Executor] _forward_step 85: 0 ctx reqs, 1 gen reqs"
0.0,787861,1,787861.0,787861.0,787861,787861,0.0,"TensorRT-LLM:[Executor] _forward_step 43: 0 ctx reqs, 1 gen reqs"
0.0,787701,1,787701.0,787701.0,787701,787701,0.0,"TensorRT-LLM:[Executor] _forward_step 64: 0 ctx reqs, 1 gen reqs"
0.0,787562,1,787562.0,787562.0,787562,787562,0.0,"TensorRT-LLM:[Executor] _forward_step 46: 0 ctx reqs, 1 gen reqs"
0.0,787361,1,787361.0,787361.0,787361,787361,0.0,"TensorRT-LLM:[Executor] _forward_step 81: 0 ctx reqs, 1 gen reqs"
0.0,787311,1,787311.0,787311.0,787311,787311,0.0,"TensorRT-LLM:[Executor] _forward_step 22: 0 ctx reqs, 1 gen reqs"
0.0,786881,1,786881.0,786881.0,786881,786881,0.0,"TensorRT-LLM:[Executor] _forward_step 101: 0 ctx reqs, 1 gen reqs"
0.0,786822,1,786822.0,786822.0,786822,786822,0.0,"TensorRT-LLM:[Executor] _forward_step 68: 0 ctx reqs, 1 gen reqs"
0.0,786411,1,786411.0,786411.0,786411,786411,0.0,"TensorRT-LLM:[Executor] _forward_step 103: 0 ctx reqs, 1 gen reqs"
0.0,786391,1,786391.0,786391.0,786391,786391,0.0,"TensorRT-LLM:[Executor] _forward_step 96: 0 ctx reqs, 1 gen reqs"
0.0,785481,1,785481.0,785481.0,785481,785481,0.0,"TensorRT-LLM:[Executor] _forward_step 88: 0 ctx reqs, 1 gen reqs"
0.0,779971,1,779971.0,779971.0,779971,779971,0.0,"TensorRT-LLM:[Executor] _forward_step 5: 0 ctx reqs, 1 gen reqs"
0.0,779901,1,779901.0,779901.0,779901,779901,0.0,"TensorRT-LLM:[Executor] _forward_step 13: 0 ctx reqs, 1 gen reqs"
0.0,779862,1,779862.0,779862.0,779862,779862,0.0,"TensorRT-LLM:[Executor] _forward_step 8: 0 ctx reqs, 1 gen reqs"
0.0,779202,1,779202.0,779202.0,779202,779202,0.0,"TensorRT-LLM:[Executor] _forward_step 19: 0 ctx reqs, 1 gen reqs"
0.0,778181,1,778181.0,778181.0,778181,778181,0.0,"TensorRT-LLM:[Executor] _forward_step 12: 0 ctx reqs, 1 gen reqs"
0.0,777651,1,777651.0,777651.0,777651,777651,0.0,"TensorRT-LLM:[Executor] _forward_step 6: 0 ctx reqs, 1 gen reqs"
0.0,776902,1,776902.0,776902.0,776902,776902,0.0,"TensorRT-LLM:[Executor] _forward_step 11: 0 ctx reqs, 1 gen reqs"
0.0,774031,1,774031.0,774031.0,774031,774031,0.0,"TensorRT-LLM:[Executor] _forward_step 10: 0 ctx reqs, 1 gen reqs"
0.0,773621,1,773621.0,773621.0,773621,773621,0.0,"TensorRT-LLM:[Executor] _forward_step 14: 0 ctx reqs, 1 gen reqs"
0.0,772762,1,772762.0,772762.0,772762,772762,0.0,"TensorRT-LLM:[Executor] _forward_step 15: 0 ctx reqs, 1 gen reqs"
0.0,772202,1,772202.0,772202.0,772202,772202,0.0,"TensorRT-LLM:[Executor] _forward_step 16: 0 ctx reqs, 1 gen reqs"
0.0,771602,1,771602.0,771602.0,771602,771602,0.0,"TensorRT-LLM:[Executor] _forward_step 7: 0 ctx reqs, 1 gen reqs"
0.0,767832,1,767832.0,767832.0,767832,767832,0.0,"TensorRT-LLM:[Executor] _forward_step 17: 0 ctx reqs, 1 gen reqs"
0.0,760002,1,760002.0,760002.0,760002,760002,0.0,"TensorRT-LLM:[Executor] _forward_step 18: 0 ctx reqs, 1 gen reqs"
0.0,753731,1,753731.0,753731.0,753731,753731,0.0,"TensorRT-LLM:[Executor] _forward_step 9: 0 ctx reqs, 1 gen reqs"
0.0,541604,7,77372.0,74269.0,71110,99008,9711.8,TensorRT-LLM:pbs.cache_indirection_zero
0.0,449515,7,64216.4,64619.0,59869,68729,3779.2,TensorRT-LLM:setup.h2d
0.0,423495,7,60499.3,59689.0,59270,65210,2095.5,TensorRT-LLM:pbs.cum_log_probs_zero
0.0,412646,7,58949.4,59020.0,56300,62979,2432.6,TensorRT-LLM:pbs.sampled_log_probs_zero
0.0,411054,7,58722.0,57120.0,55659,65049,3596.6,TensorRT-LLM:pbs.first_finish_reasons_zero
0.0,408005,7,58286.4,55539.0,54500,71929,6224.5,TensorRT-LLM:pbs.predecessor_beams_zero
0.0,396845,7,56692.1,55949.0,55749,60089,1565.7,TensorRT-LLM:pbs.sampled_log_prob_ranks_zero
0.0,388200,7,55457.1,54740.0,54160,59010,1734.5,TensorRT-LLM:pbs.original_tokens_zero
0.0,301225,102,2953.2,2400.0,2250,26760,2692.5,TensorRT-LLM:_update_request_states
0.0,290988,102,2852.8,2810.0,2520,5340,368.7,TensorRT-LLM:handle_logits
0.0,171648,102,1682.8,1650.0,1410,2630,176.1,TensorRT-LLM:handle_additional_outputs
0.0,147558,102,1446.6,1400.0,1220,2380,168.9,TensorRT-LLM:_send_kv_async
0.0,104487,111,941.3,840.0,650,3270,418.0,TensorRT-LLM:broadcast_requests
0.0,81579,7,11654.1,7710.0,7329,22390,5974.0,TensorRT-LLM:setup.collect_loop
0.0,72510,102,710.9,695.0,500,1390,127.6,TensorRT-LLM:_handle_canceled_requests
0.0,61290,109,562.3,520.0,380,1490,163.0,TensorRT-LLM:_pad_attention_dp_dummy_request

