conversation_id	conversation_idx	isl_agg_r8	isl_disagg_r8	isl_match	osl_agg_r8	osl_disagg_r8	cached_agg_r8	cached_disagg_r8	cache_ratio_agg_r8	cache_ratio_disagg_r8	cache_blocks_delta	warm_prefix	unique_agg_r8	unique_disagg_r8	ttft_agg_r8_ms	ttft_disagg_r8_ms	ttft_delta_ms	itl_agg_r8_ms	itl_disagg_r8_ms
aa-rwlt-coding-agent-010	11	27162	27165	false	83	86	0	0	0.0000	0.0000	0	false	27162	27165	445.650	392.420	-53.230	1.687	1.844
aa-rwlt-coding-agent-010	12	27314	27317	false	53	53	0	0	0.0000	0.0000	0	false	27314	27317	442.833	401.624	-41.210	0.004	1.902
aa-rwlt-coding-agent-010	13	28039	28042	false	1003	287	0	0	0.0000	0.0000	0	false	28039	28042	463.849	410.684	-53.165	1.898	1.889
aa-rwlt-coding-agent-010	14	28901	28904	false	285	111	0	0	0.0000	0.0000	0	false	28901	28904	520.303	425.003	-95.300	1.733	2.129
aa-rwlt-coding-agent-010	15	29498	29501	false	52	51	0	0	0.0000	0.0000	0	false	29498	29501	495.623	437.358	-58.265	0.004	2.325
aa-rwlt-coding-agent-010	16	30329	30332	false	401	221	0	0	0.0000	0.0000	0	false	30329	30332	506.976	452.154	-54.822	1.887	1.619
aa-rwlt-coding-agent-010	17	30577	30580	false	58	61	0	0	0.0000	0.0000	0	false	30577	30580	519.342	453.156	-66.185	0.495	2.257
aa-rwlt-coding-agent-010	18	31240	31243	false	55	59	0	0	0.0000	0.0000	0	false	31240	31243	517.438	464.530	-52.908	0.514	2.135
aa-rwlt-coding-agent-010	19	31368	31371	false	53	53	0	0	0.0000	0.0000	0	false	31368	31371	521.699	477.092	-44.608	0.005	1.914
aa-rwlt-coding-agent-010	20	32886	32889	false	173	189	0	0	0.0000	0.0000	0	false	32886	32889	553.144	502.199	-50.944	2.181	1.705
aa-rwlt-coding-agent-010	21	33305	33308	false	499	434	0	0	0.0000	0.0000	0	false	33305	33308	559.697	506.778	-52.920	1.760	1.660
aa-rwlt-coding-agent-010	22	33470	33473	false	586	396	0	0	0.0000	0.0000	0	false	33470	33473	570.701	509.091	-61.609	1.772	1.628
aa-rwlt-coding-agent-010	23	34383	34386	false	291	317	0	0	0.0000	0.0000	0	false	34383	34386	598.866	528.775	-70.090	1.823	1.840
aa-rwlt-coding-agent-010	24	35126	35129	false	239	320	0	0	0.0000	0.0000	0	false	35126	35129	602.672	544.196	-58.476	1.806	1.599
aa-rwlt-coding-agent-010	25	36013	36016	false	270	770	0	0	0.0000	0.0000	0	false	36013	36016	612.313	562.556	-49.757	1.995	1.796
aa-rwlt-coding-agent-010	26	36277	36280	false	137	1100	0	0	0.0000	0.0000	0	false	36277	36280	621.631	566.939	-54.692	3.054	1.716
aa-rwlt-coding-agent-010	27	36546	36549	false	58	58	0	0	0.0000	0.0000	0	false	36546	36549	621.828	578.111	-43.717	0.798	2.618
aa-rwlt-coding-agent-010	28	36776	36779	false	48	48	0	0	0.0000	0.0000	0	false	36776	36779	629.956	582.017	-47.939	0.004	2.071
aa-rwlt-coding-agent-010	29	37467	37470	false	425	704	0	0	0.0000	0.0000	0	false	37467	37470	649.244	593.114	-56.129	1.748	1.763
aa-rwlt-coding-agent-010	30	37997	38000	false	528	747	0	0	0.0000	0.0000	0	false	37997	38000	657.897	605.811	-52.086	2.052	1.753
aa-rwlt-coding-agent-010	31	38404	38407	false	53	53	0	0	0.0000	0.0000	0	false	38404	38407	671.481	612.037	-59.444	0.004	2.243
aa-rwlt-coding-agent-010	32	39004	39007	false	257	803	0	0	0.0000	0.0000	0	false	39004	39007	675.729	628.343	-47.385	1.801	1.759
aa-rwlt-coding-agent-010	33	39322	39325	false	242	992	0	0	0.0000	0.0000	0	false	39322	39325	681.648	630.375	-51.274	1.901	1.807
aa-rwlt-coding-agent-010	34	39689	39692	false	478	1161	0	0	0.0000	0.0000	0	false	39689	39692	687.390	637.289	-50.101	1.808	1.702
aa-rwlt-coding-agent-010	35	40352	40355	false	464	92	0	0	0.0000	0.0000	0	false	40352	40355	739.305	678.012	-61.294	1.963	2.343
aa-rwlt-coding-agent-010	36	40941	40944	false	214	252	0	0	0.0000	0.0000	0	false	40941	40944	743.871	686.510	-57.360	2.037	1.969
aa-rwlt-coding-agent-010	37	41149	41152	false	199	202	0	0	0.0000	0.0000	0	false	41149	41152	742.513	696.605	-45.909	2.234	2.031
aa-rwlt-coding-agent-010	38	41659	41662	false	91	188	0	0	0.0000	0.0000	0	false	41659	41662	756.992	712.687	-44.305	2.389	1.694
aa-rwlt-coding-agent-010	39	41905	41908	false	141	240	0	0	0.0000	0.0000	0	false	41905	41908	763.939	716.758	-47.181	2.255	1.906
aa-rwlt-coding-agent-010	40	42638	42641	false	78	76	0	0	0.0000	0.0000	0	false	42638	42641	774.821	726.287	-48.533	2.391	2.287
aa-rwlt-coding-agent-010	41	45126	45129	false	85	77	0	0	0.0000	0.0000	0	false	45126	45129	834.196	785.995	-48.201	2.648	2.271
aa-rwlt-coding-agent-010	42	45271	45274	false	82	60	0	0	0.0000	0.0000	0	false	45271	45274	836.561	785.194	-51.367	2.773	2.506
aa-rwlt-coding-agent-010	43	45358	45361	false	58	55	0	0	0.0000	0.0000	0	false	45358	45361	835.453	791.036	-44.417	1.067	2.953
aa-rwlt-coding-agent-010	44	46425	46428	false	56	56	0	0	0.0000	0.0000	0	false	46425	46428	860.052	813.191	-46.861	1.021	2.502
aa-rwlt-coding-agent-010	45	46510	46513	false	61	61	0	0	0.0000	0.0000	0	false	46510	46513	864.030	816.033	-47.997	1.196	2.423
aa-rwlt-coding-agent-010	46	47581	47584	false	68	65	0	0	0.0000	0.0000	0	false	47581	47584	883.505	842.192	-41.314	1.439	2.646
aa-rwlt-coding-agent-010	47	47668	47671	false	70	65	0	0	0.0000	0.0000	0	false	47668	47671	881.166	839.304	-41.861	1.899	2.185
aa-rwlt-coding-agent-010	48	47869	47872	false	71	73	0	0	0.0000	0.0000	0	false	47869	47872	893.564	846.823	-46.741	1.900	2.075
aa-rwlt-coding-agent-010	49	48249	48252	false	55	55	0	0	0.0000	0.0000	0	false	48249	48252	906.425	856.240	-50.185	0.545	2.137
aa-rwlt-coding-agent-010	50	48782	48785	false	80	85	0	0	0.0000	0.0000	0	false	48782	48785	915.665	873.461	-42.204	2.915	2.245
aa-rwlt-coding-agent-010	51	49016	49019	false	113	117	0	0	0.0000	0.0000	0	false	49016	49019	918.712	887.713	-30.999	2.334	1.921
aa-rwlt-coding-agent-010	52	49855	49858	false	70	70	0	0	0.0000	0.0000	0	false	49855	49858	938.832	898.568	-40.264	3.721	2.270
aa-rwlt-coding-agent-010	53	49929	49932	false	391	139	0	0	0.0000	0.0000	0	false	49929	49932	938.303	896.965	-41.337	1.839	2.168
aa-rwlt-coding-agent-010	54	51011	51014	false	535	533	0	0	0.0000	0.0000	0	false	51011	51014	969.351	926.362	-42.989	1.887	1.829
aa-rwlt-coding-agent-010	55	52930	52933	false	488	1362	0	0	0.0000	0.0000	0	false	52930	52933	1021.023	972.103	-48.920	1.754	1.699
aa-rwlt-coding-agent-010	56	54370	54373	false	1918	278	0	0	0.0000	0.0000	0	false	54370	54373	1053.086	1009.528	-43.558	1.626	1.769
aa-rwlt-coding-agent-010	57	56362	56365	false	2956	2489	0	0	0.0000	0.0000	0	false	56362	56365	1162.739	1056.700	-106.038	1.445	1.487
aa-rwlt-coding-agent-010	58	56549	56552	false	1338	153	0	0	0.0000	0.0000	0	false	56549	56552	1199.600	1059.649	-139.952	1.348	2.016
aa-rwlt-coding-agent-010	59	58113	58116	false	99	106	0	0	0.0000	0.0000	0	false	58113	58116	1173.108	1101.116	-71.992	2.308	2.166
aa-rwlt-coding-agent-010	60	58941	58944	false	209	182	0	0	0.0000	0.0000	0	false	58941	58944	1161.955	1124.015	-37.940	2.095	1.658
aa-rwlt-coding-agent-010	61	59745	59748	false	66	47	0	0	0.0000	0.0000	0	false	59745	59748	1188.911	1151.418	-37.494	0.727	2.129
aa-rwlt-coding-agent-010	62	60484	60487	false	206	293	0	0	0.0000	0.0000	0	false	60484	60487	1226.706	1189.347	-37.359	2.258	1.826
aa-rwlt-coding-agent-010	63	61143	61146	false	770	402	0	0	0.0000	0.0000	0	false	61143	61146	1250.837	1223.591	-27.246	1.679	1.863
aa-rwlt-coding-agent-010	64	62395	62398	false	410	653	0	0	0.0000	0.0000	0	false	62395	62398	1300.243	1248.831	-51.412	1.509	1.644
aa-rwlt-coding-agent-010	65	62837	62840	false	704	266	0	0	0.0000	0.0000	0	false	62837	62840	1299.777	1261.724	-38.053	1.694	2.065
aa-rwlt-coding-agent-010	66	63368	63371	false	119	65	0	0	0.0000	0.0000	0	false	63368	63371	1330.375	1283.451	-46.924	2.286	2.250
aa-rwlt-coding-agent-010	67	64141	64144	false	344	248	0	0	0.0000	0.0000	0	false	64141	64144	1333.897	1300.880	-33.017	1.341	1.555
aa-rwlt-coding-agent-010	68	64511	64514	false	1019	506	0	0	0.0000	0.0000	0	false	64511	64514	1339.819	1304.369	-35.450	1.825	1.843
aa-rwlt-coding-agent-010	69	64846	64849	false	440	410	0	0	0.0000	0.0000	0	false	64846	64849	1380.240	1316.539	-63.701	1.226	1.343
aa-rwlt-coding-agent-010	70	65309	65312	false	377	2817	0	0	0.0000	0.0000	0	false	65309	65312	1373.419	1330.696	-42.724	1.761	1.546
aa-rwlt-coding-agent-010	71	65936	65939	false	509	509	0	0	0.0000	0.0000	0	false	65936	65939	1384.745	1346.227	-38.517	1.290	1.365
aa-rwlt-coding-agent-010	72	66489	66492	false	1794	933	0	0	0.0000	0.0000	0	false	66489	66492	1400.600	1362.896	-37.705	1.622	1.732
aa-rwlt-coding-agent-010	73	67138	67141	false	89	89	0	0	0.0000	0.0000	0	false	67138	67141	1472.015	1382.350	-89.665	2.218	2.270
aa-rwlt-coding-agent-010	74	67954	67957	false	67	352	0	0	0.0000	0.0000	0	false	67954	67957	1446.693	1404.182	-42.511	1.029	1.783
aa-rwlt-coding-agent-010	75	68686	68689	false	1219	480	0	0	0.0000	0.0000	0	false	68686	68689	1459.453	1425.339	-34.114	1.584	1.904
aa-rwlt-coding-agent-010	76	68849	68852	false	95	95	0	0	0.0000	0.0000	0	false	68849	68852	1494.885	1437.175	-57.710	1.813	1.500
aa-rwlt-coding-agent-010	77	69259	69262	false	322	1750	0	0	0.0000	0.0000	0	false	69259	69262	1482.854	1445.085	-37.768	1.669	1.660
aa-rwlt-coding-agent-010	78	69546	69549	false	173	293	0	0	0.0000	0.0000	0	false	69546	69549	1492.523	1460.315	-32.208	1.748	1.647
aa-rwlt-coding-agent-011	0	11331	11333	false	68	73	0	0	0.0000	0.0000	0	false	11331	11333	209.089	145.882	-63.207	1.217	2.094
aa-rwlt-coding-agent-011	1	11833	11835	false	40	40	0	0	0.0000	0.0000	0	false	11833	11835	213.289	151.155	-62.134	0.009	3.066
aa-rwlt-coding-agent-011	2	11975	11977	false	32	50	0	0	0.0000	0.0000	0	false	11975	11977	191.042	151.446	-39.596	0.008	2.493
aa-rwlt-coding-agent-011	3	12046	12048	false	45	45	0	0	0.0000	0.0000	0	false	12046	12048	221.499	155.173	-66.326	0.005	2.664
aa-rwlt-coding-agent-011	4	14405	14407	false	74	133	0	0	0.0000	0.0000	0	false	14405	14407	248.972	187.794	-61.178	4.213	2.180
aa-rwlt-coding-agent-011	5	16330	16332	false	66	53	0	0	0.0000	0.0000	0	false	16330	16332	268.377	210.194	-58.183	0.835	2.347
aa-rwlt-coding-agent-011	6	16846	16848	false	59	66	0	0	0.0000	0.0000	0	false	16846	16848	276.007	216.826	-59.180	0.003	2.138
aa-rwlt-coding-agent-011	7	17245	17247	false	55	55	0	0	0.0000	0.0000	0	false	17245	17247	275.689	223.300	-52.389	0.004	1.656
aa-rwlt-coding-agent-011	8	21038	21040	false	126	79	0	0	0.0000	0.0000	0	false	21038	21040	359.582	304.602	-54.980	2.273	2.231
aa-rwlt-coding-agent-011	9	21267	21269	false	50	50	0	0	0.0000	0.0000	0	false	21267	21269	362.497	306.199	-56.299	0.004	1.972
aa-rwlt-coding-agent-011	10	21573	21575	false	39	38	0	0	0.0000	0.0000	0	false	21573	21575	354.362	309.754	-44.609	0.007	2.496
aa-rwlt-coding-agent-011	11	21810	21812	false	55	54	0	0	0.0000	0.0000	0	false	21810	21812	368.492	312.280	-56.212	0.004	2.240
aa-rwlt-coding-agent-011	12	22018	22020	false	631	39	0	0	0.0000	0.0000	0	false	22018	22020	375.952	319.869	-56.083	1.733	2.893
aa-rwlt-coding-agent-011	13	22909	22911	false	394	216	0	0	0.0000	0.0000	0	false	22909	22911	407.130	338.263	-68.867	1.907	1.872
aa-rwlt-coding-agent-011	14	23492	23494	false	49	1397	0	0	0.0000	0.0000	0	false	23492	23494	417.447	343.732	-73.715	0.011	1.860
aa-rwlt-coding-agent-011	15	27222	27224	false	1817	592	0	0	0.0000	0.0000	0	false	27222	27224	452.780	397.184	-55.596	1.832	1.867
aa-rwlt-coding-agent-011	16	28018	28020	false	145	219	0	0	0.0000	0.0000	0	false	28018	28020	544.908	409.734	-135.174	2.170	1.813
aa-rwlt-coding-agent-011	17	28538	28540	false	497	616	0	0	0.0000	0.0000	0	false	28538	28540	473.197	416.466	-56.731	1.931	2.008
aa-rwlt-coding-agent-011	18	29707	29709	false	1504	122	0	0	0.0000	0.0000	0	false	29707	29709	509.205	437.856	-71.350	1.796	2.242
aa-rwlt-coding-agent-011	19	30237	30239	false	50	50	0	0	0.0000	0.0000	0	false	30237	30239	562.242	447.063	-115.178	0.004	2.134
aa-rwlt-coding-agent-011	20	30730	30732	false	359	460	0	0	0.0000	0.0000	0	false	30730	30732	507.063	455.941	-51.123	2.043	1.781
aa-rwlt-coding-agent-011	21	31653	31655	false	1448	1126	0	0	0.0000	0.0000	0	false	31653	31655	538.055	474.492	-63.564	1.728	1.754
aa-rwlt-coding-agent-011	22	32272	32274	false	1270	1359	0	0	0.0000	0.0000	0	false	32272	32274	591.036	483.287	-107.749	1.777	1.712
aa-rwlt-coding-agent-011	23	32627	32629	false	57	73	0	0	0.0000	0.0000	0	false	32627	32629	597.611	495.342	-102.269	0.344	1.879
aa-rwlt-coding-agent-011	24	33193	33195	false	625	1777	0	0	0.0000	0.0000	0	false	33193	33195	560.186	505.029	-55.157	1.829	1.606
aa-rwlt-coding-agent-011	25	34096	34098	false	792	362	0	0	0.0000	0.0000	0	false	34096	34098	599.131	527.005	-72.127	1.292	1.317
aa-rwlt-coding-agent-011	26	36171	36173	false	1005	1929	0	0	0.0000	0.0000	0	false	36171	36173	635.901	564.170	-71.731	1.678	1.544
aa-rwlt-coding-agent-011	27	37096	37098	false	561	404	0	0	0.0000	0.0000	0	false	37096	37098	666.688	585.134	-81.554	1.381	1.332
aa-rwlt-coding-agent-011	28	37622	37624	false	1447	809	0	0	0.0000	0.0000	0	false	37622	37624	652.895	596.799	-56.096	1.596	1.803
aa-rwlt-coding-agent-011	29	38518	38520	false	93	92	0	0	0.0000	0.0000	0	false	38518	38520	716.703	619.489	-97.213	1.306	1.859
aa-rwlt-coding-agent-011	30	38713	38715	false	67	65	0	0	0.0000	0.0000	0	false	38713	38715	666.956	615.770	-51.186	0.427	2.092
aa-rwlt-coding-agent-011	31	39070	39072	false	330	290	0	0	0.0000	0.0000	0	false	39070	39072	674.445	626.823	-47.622	1.504	1.553
aa-rwlt-coding-agent-011	32	40020	40022	false	92	85	0	0	0.0000	0.0000	0	false	40020	40022	724.669	668.297	-56.371	2.794	2.391
aa-rwlt-coding-agent-011	33	40688	40690	false	442	1085	0	0	0.0000	0.0000	0	false	40688	40690	735.571	687.456	-48.115	1.613	1.454
aa-rwlt-coding-agent-011	34	41361	41363	false	259	469	0	0	0.0000	0.0000	0	false	41361	41363	754.611	694.601	-60.011	1.603	1.603
aa-rwlt-coding-agent-011	35	42435	42437	false	75	75	0	0	0.0000	0.0000	0	false	42435	42437	768.250	720.677	-47.574	0.847	1.887
aa-rwlt-coding-agent-011	36	42831	42833	false	131	215	0	0	0.0000	0.0000	0	false	42831	42833	783.163	731.470	-51.692	1.817	1.758
aa-rwlt-coding-agent-011	37	43071	43073	false	156	184	0	0	0.0000	0.0000	0	false	43071	43073	788.337	734.034	-54.303	1.518	1.545
aa-rwlt-coding-agent-011	38	43276	43278	false	94	97	0	0	0.0000	0.0000	0	false	43276	43278	789.363	736.402	-52.961	1.486	1.667
aa-rwlt-coding-agent-011	39	43740	43742	false	485	420	0	0	0.0000	0.0000	0	false	43740	43742	799.563	747.492	-52.071	1.271	1.620
aa-rwlt-coding-agent-011	40	44292	44294	false	103	130	0	0	0.0000	0.0000	0	false	44292	44294	811.133	761.232	-49.901	1.770	1.775
aa-rwlt-coding-agent-011	41	44623	44625	false	378	378	0	0	0.0000	0.0000	0	false	44623	44625	817.041	775.736	-41.305	1.349	1.395
aa-rwlt-coding-agent-011	42	45064	45066	false	77	584	0	0	0.0000	0.0000	0	false	45064	45066	823.137	777.956	-45.181	3.632	1.810
aa-rwlt-coding-agent-011	43	45730	45732	false	64	78	0	0	0.0000	0.0000	0	false	45730	45732	841.065	795.592	-45.473	1.143	2.218
aa-rwlt-coding-agent-011	44	45903	45905	false	335	229	0	0	0.0000	0.0000	0	false	45903	45905	844.435	801.755	-42.680	1.905	1.958
aa-rwlt-coding-agent-011	45	46665	46667	false	90	92	0	0	0.0000	0.0000	0	false	46665	46667	864.520	813.410	-51.111	2.646	2.093
aa-rwlt-coding-agent-011	46	47358	47360	false	89	264	0	0	0.0000	0.0000	0	false	47358	47360	876.945	828.674	-48.271	2.587	1.881
aa-rwlt-coding-agent-011	47	47652	47654	false	64	63	0	0	0.0000	0.0000	0	false	47652	47654	883.945	835.522	-48.423	0.003	1.615
aa-rwlt-coding-agent-011	48	47895	47897	false	302	203	0	0	0.0000	0.0000	0	false	47895	47897	897.465	845.020	-52.445	1.576	1.621
aa-rwlt-coding-agent-011	49	48169	48171	false	57	56	0	0	0.0000	0.0000	0	false	48169	48171	896.190	852.303	-43.887	0.004	2.222
aa-rwlt-coding-agent-011	50	48558	48560	false	251	227	0	0	0.0000	0.0000	0	false	48558	48560	905.509	866.708	-38.801	1.542	1.388
aa-rwlt-coding-agent-011	51	48826	48828	false	219	224	0	0	0.0000	0.0000	0	false	48826	48828	910.721	870.997	-39.724	1.314	1.345
aa-rwlt-coding-agent-011	52	49051	49053	false	167	68	0	0	0.0000	0.0000	0	false	49051	49053	917.252	874.204	-43.048	1.867	2.303
aa-rwlt-coding-agent-011	53	49179	49181	false	60	60	0	0	0.0000	0.0000	0	false	49179	49181	918.701	881.067	-37.634	0.003	1.845
aa-rwlt-coding-agent-011	54	49426	49428	false	190	138	0	0	0.0000	0.0000	0	false	49426	49428	927.451	887.418	-40.033	1.352	1.382
aa-rwlt-coding-agent-011	55	49585	49587	false	230	286	0	0	0.0000	0.0000	0	false	49585	49587	930.655	892.047	-38.608	2.049	2.012
aa-rwlt-coding-agent-011	56	49585	49587	false	230	286	0	0	0.0000	0.0000	0	false	49585	49587	931.143	889.509	-41.634	2.049	2.015
aa-rwlt-coding-agent-011	57	50757	50759	false	315	651	0	0	0.0000	0.0000	0	false	50757	50759	962.120	923.029	-39.091	1.821	1.814
aa-rwlt-coding-agent-011	58	51838	51840	false	504	512	0	0	0.0000	0.0000	0	false	51838	51840	986.798	944.941	-41.858	1.318	1.356
aa-rwlt-coding-agent-011	59	52167	52169	false	1510	271	0	0	0.0000	0.0000	0	false	52167	52169	999.697	947.762	-51.934	1.309	1.676
aa-rwlt-coding-agent-011	60	53114	53116	false	131	691	0	0	0.0000	0.0000	0	false	53114	53116	1056.889	983.046	-73.844	2.157	1.660
aa-rwlt-coding-agent-011	61	53464	53466	false	293	963	0	0	0.0000	0.0000	0	false	53464	53466	1026.898	987.226	-39.672	1.944	1.474
aa-rwlt-coding-agent-011	62	54231	54233	false	153	404	0	0	0.0000	0.0000	0	false	54231	54233	1041.957	1008.960	-32.996	1.553	1.644
aa-rwlt-coding-agent-051	0	9561	9561	true	186	130	0	0	0.0000	0.0000	0	false	9561	9561	191.908	122.704	-69.205	2.355	2.502
aa-rwlt-coding-agent-051	1	17872	17872	true	207	192	0	0	0.0000	0.0000	0	false	17872	17872	286.069	227.509	-58.560	2.249	2.217
aa-rwlt-coding-agent-051	2	18248	18248	true	242	298	0	0	0.0000	0.0000	0	false	18248	18248	301.844	232.342	-69.502	2.114	2.103
aa-rwlt-coding-agent-051	3	19058	19058	true	78	91	0	0	0.0000	0.0000	0	false	19058	19058	314.840	248.592	-66.248	1.427	2.656
aa-rwlt-coding-agent-051	4	20372	20372	true	51	53	0	0	0.0000	0.0000	0	false	20372	20372	344.006	285.404	-58.602	1.290	2.788
aa-rwlt-coding-agent-051	5	20921	20921	true	73	60	0	0	0.0000	0.0000	0	false	20921	20921	352.100	289.946	-62.154	2.791	2.308
aa-rwlt-coding-agent-051	6	21454	21454	true	47	47	0	0	0.0000	0.0000	0	false	21454	21454	372.469	307.376	-65.093	0.005	2.610
aa-rwlt-coding-agent-051	7	28412	28412	true	205	284	0	0	0.0000	0.0000	0	false	28412	28412	467.055	409.143	-57.912	1.662	1.725
aa-rwlt-coding-agent-051	8	29702	29702	true	351	300	0	0	0.0000	0.0000	0	false	29702	29702	485.086	438.053	-47.033	1.767	1.703
aa-rwlt-coding-agent-051	9	30235	30235	true	346	329	0	0	0.0000	0.0000	0	false	30235	30235	494.802	438.652	-56.150	1.765	1.709
aa-rwlt-coding-agent-051	10	30442	30442	true	44	44	0	0	0.0000	0.0000	0	false	30442	30442	506.176	449.179	-56.997	0.005	2.297
aa-rwlt-coding-agent-051	11	30823	30823	true	38	39	0	0	0.0000	0.0000	0	false	30823	30823	488.670	453.075	-35.595	0.006	2.216
aa-rwlt-coding-agent-051	12	31224	31224	true	740	1302	0	0	0.0000	0.0000	0	false	31224	31224	515.753	459.699	-56.054	1.742	1.680
aa-rwlt-coding-agent-051	13	32326	32326	true	183	756	0	0	0.0000	0.0000	0	false	32326	32326	560.700	484.967	-75.733	2.065	1.659
aa-rwlt-coding-agent-051	14	33966	33966	true	216	510	0	0	0.0000	0.0000	0	false	33966	33966	567.891	515.609	-52.282	1.900	1.710
aa-rwlt-coding-agent-051	15	37550	37550	true	48	602	0	0	0.0000	0.0000	0	false	37550	37550	641.027	581.041	-59.986	0.006	1.692
aa-rwlt-coding-agent-051	16	37865	37865	true	681	447	0	0	0.0000	0.0000	0	false	37865	37865	638.432	591.878	-46.554	1.756	1.766
aa-rwlt-coding-agent-051	17	40847	40847	true	58	267	0	0	0.0000	0.0000	0	false	40847	40847	742.242	674.925	-67.317	1.010	1.896
aa-rwlt-coding-agent-051	18	41231	41231	true	196	425	0	0	0.0000	0.0000	0	false	41231	41231	736.215	686.204	-50.010	1.943	1.906
aa-rwlt-coding-agent-051	19	43644	43644	true	388	385	0	0	0.0000	0.0000	0	false	43644	43644	790.885	735.976	-54.910	1.801	1.716
aa-rwlt-coding-agent-051	20	43771	43771	true	41	41	0	0	0.0000	0.0000	0	false	43771	43771	782.891	747.308	-35.583	0.006	2.417
aa-rwlt-coding-agent-051	21	44171	44171	true	131	552	0	0	0.0000	0.0000	0	false	44171	44171	797.448	747.793	-49.655	2.086	1.776
aa-rwlt-coding-agent-051	22	45139	45139	true	46	51	0	0	0.0000	0.0000	0	false	45139	45139	814.422	770.829	-43.592	0.008	2.311
aa-rwlt-coding-agent-051	23	45228	45228	true	201	279	0	0	0.0000	0.0000	0	false	45228	45228	822.910	771.789	-51.122	1.994	1.973
aa-rwlt-coding-agent-051	24	45380	45380	true	376	311	0	0	0.0000	0.0000	0	false	45380	45380	819.269	778.159	-41.111	1.866	1.917
aa-rwlt-coding-agent-051	25	45436	45436	true	305	170	0	0	0.0000	0.0000	0	false	45436	45436	834.139	772.758	-61.381	1.941	2.068
aa-rwlt-coding-agent-051	26	45653	45653	true	306	232	0	0	0.0000	0.0000	0	false	45653	45653	840.453	782.224	-58.229	1.972	2.022
aa-rwlt-coding-agent-051	27	45744	45744	true	127	193	0	0	0.0000	0.0000	0	false	45744	45744	832.440	780.779	-51.661	2.060	1.912
aa-rwlt-coding-agent-051	28	48746	48746	true	81	67	0	0	0.0000	0.0000	0	false	48746	48746	903.626	851.959	-51.667	2.373	2.229
aa-rwlt-coding-agent-051	29	48814	48814	true	60	93	0	0	0.0000	0.0000	0	false	48814	48814	900.851	856.098	-44.753	0.817	2.006
aa-rwlt-coding-agent-051	30	49312	49312	true	60	68	0	0	0.0000	0.0000	0	false	49312	49312	910.349	867.456	-42.893	0.584	2.129
aa-rwlt-coding-agent-051	31	49749	49749	true	59	46	0	0	0.0000	0.0000	0	false	49749	49749	924.933	883.710	-41.223	0.550	2.583
aa-rwlt-coding-agent-051	32	50432	50432	true	169	259	0	0	0.0000	0.0000	0	false	50432	50432	941.348	898.740	-42.608	2.009	1.897
aa-rwlt-coding-agent-051	33	50969	50969	true	123	124	0	0	0.0000	0.0000	0	false	50969	50969	952.618	907.895	-44.723	2.034	2.148
aa-rwlt-coding-agent-051	34	51533	51533	true	328	227	0	0	0.0000	0.0000	0	false	51533	51533	966.459	927.587	-38.872	2.090	2.120
aa-rwlt-coding-agent-051	35	54397	54397	true	61	224	0	0	0.0000	0.0000	0	false	54397	54397	1044.992	997.111	-47.881	1.033	2.091
aa-rwlt-coding-agent-051	36	54466	54466	true	203	153	0	0	0.0000	0.0000	0	false	54466	54466	1040.642	994.941	-45.701	1.893	2.200
aa-rwlt-coding-agent-051	37	55077	55077	true	345	296	0	0	0.0000	0.0000	0	false	55077	55077	1054.547	1011.936	-42.611	2.029	1.816
