
NOTICE: Existing SQLite export found: /home/scratch.bbuddharaju_gpu/TensorRT-LLM/nvbugs_5615248/trace_overlap_on.sqlite
        It is assumed file was previously exported from: /home/scratch.bbuddharaju_gpu/TensorRT-LLM/nvbugs_5615248/trace_overlap_on.nsys-rep
        Consider using --force-export=true if needed.

Processing [/home/scratch.bbuddharaju_gpu/TensorRT-LLM/nvbugs_5615248/trace_overlap_on.sqlite] with [/usr/local/cuda-13.1/NsightSystems-cli-2026.1.1/target-linux-x64/reports/cuda_kern_exec_sum.py]... 

 ** CUDA Kernel Launch & Exec Time Summary (cuda_kern_exec_sum):

 PID   TID   DevId  Count  QCount  TAvg (ns)  TMed (ns)  TMin (ns)  TMax (ns)  TStdDev (ns)  AAvg (ns)  AMed (ns)  AMin (ns)  AMax (ns)  AStdDev (ns)  QAvg (ns)  QMed (ns)  QMin (ns)  QMax (ns)  QStdDev (ns)  KAvg (ns)  KMed (ns)  KMin (ns)  KMax (ns)  KStdDev (ns)       API Name                                                    Kernel Name                                             
 2100  3054      0    100     100  2066210.6  2178818.5       7872    2215761      474954.1     5300.9     5025.0       4670      11959         890.2  2059257.5  2172311.5        920    2209375      475115.4     1652.2     1648.0       1568       1728          39.3  cudaLaunchKernel     void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatte…
 2100  3054      0    200     200  2060422.1  2163652.0       7029    2232279      473357.5     4662.9     4600.0       4270       6370         303.3  2054498.8  2157823.5        930    2226479      473441.5     1260.5     1264.0       1216       1312          29.7  cudaLaunchKernel     void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<int, int, int, at:…
 2100  3054      0    100     100  2024189.2  2134129.0       7554    2175294      465537.5     4806.3     4640.0       4310      14960        1075.3  2017733.6  2127854.5        708    2169232      465615.4     1649.3     1664.0       1568       1696          24.3  cudaLaunchKernel     void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatte…
 2100  3054      0    100     100  1994768.6  2103545.0       6988    2135700      458870.0     4992.1     4545.0       4260      20990        1962.1  1988446.9  2097467.0        661    2129694      458938.0     1329.6     1344.0       1248       1408          49.3  cudaLaunchKernel     void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 2100  3054      0    200     200  1967846.8  1526196.5       6830    2673720      724343.6     4800.4     4730.0       4299      13620         698.0  1961916.7  1520615.5        970    2667674      724227.3     1129.6     1184.0       1024       1248          70.7  cudaLaunchKernel     void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<int, int, bool, at…
 2100  3054      0    100     100  1941673.5  2047996.0       6221    2082883      447019.4     4290.8     4070.0       3820      12250         900.7  1936363.1  2042678.0        956    2077861      447038.4     1019.5     1024.0        992       1056          14.4  cudaLaunchKernel     void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::arr…
 2100  3054      0   1690    1689  1743642.5  2034498.5       7530    2736519      798858.8     6214.1     5360.0       4260      38120        2133.4  1736381.0  2026830.0        306    2725797      798459.3     2074.9     1824.0       1600       4192         593.7  cudaLaunchKernel     void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 2100  3054      0    100      99  1718576.2  1814187.5      12619    1846687      394258.0    10917.0    10804.5      10449      15880         710.6  1723094.5  1801705.0          2    1834173      356731.4     1799.1     1792.0       1760       1888          26.7  cudaLaunchKernel     void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatte…
 2100  3054      0    845     845  1711216.0  2013241.0       6797    2409149      669552.9     4999.8     4889.0       3840      15490         915.6  1704224.0  2006675.0        611    2401671      669267.1     1992.2     1824.0       1600       3105         429.6  cudaLaunchKernel     void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 2100  3054      0    120     120  1675585.5  2114499.5       6530    2151084      859652.5     4851.7     4550.0       4240       8840         801.8  1669824.2  2108513.5        152    2144588      859983.4      909.6      896.0        864        929          17.4  cudaLaunchKernel     void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<cha…
 2100  3054      0    100     100  1574740.0  1662559.0       7458    1697889      362889.0     5172.0     5130.0       4870       6500         214.7  1568269.8  1655912.5        643    1691539      362947.1     1298.2     1312.0       1248       1344          19.4  cudaLaunchKernel     void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::index_fill_kernel_impl…
 2100  3054      0    100     100  1532178.2  1615354.0       6821    1653715      353298.1     4438.0     4395.0       4180       5780         212.2  1526575.7  1609827.5        766    1648373      353382.9     1164.5     1152.0       1120       1280          26.5  cudaLaunchKernel     void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<int>, std::array…
 2100  3054      0    100     100  1516773.6  1599258.5       7601    1637841      349519.6     5260.1     5080.0       4780      19880        1496.0  1510231.6  1592963.5        673    1631680      349689.0     1281.9     1280.0       1248       1344          30.4  cudaLaunchKernel     void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::n…
 2100  3054      0    200     200  1483284.4  1564400.5       6456    1625277      342089.7     4511.7     4440.0       3990      15600         844.0  1477580.5  1559051.0        816    1619509      342137.3     1192.2     1184.0       1088       1376          83.9  cudaLaunchKernel     void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::masked_fill_kernel(at…
 2100  3054      0    100     100  1472944.2  1554872.0       7332    1594299      339843.2     5017.8     4924.5       4630       9680         546.0  1466616.4  1548716.0        787    1588325      339953.7     1310.1     1312.0       1280       1344          28.0  cudaLaunchKernel     void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::n…
 2100  3054      0    100     100  1402458.6  1479825.0       6968    1523536      323832.2     4900.5     4710.0       4490      14060        1079.4  1396362.9  1473794.0        778    1517830      323887.8     1195.2     1184.0       1184       1217          15.4  cudaLaunchKernel     void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::where_kernel_impl(at:…
 2100  3054      0    545     541  1339009.8  1354249.0       6973    2990251      958140.5     8241.0     7799.0       4610      23290        2715.3  1339229.1  1350015.0          0    2977809      954380.9     1370.0     1280.0       1152       1856         200.7  cudaLaunchKernel     void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
 2100  3054      0    100     100  1262183.4  1332484.0       9078    1373353      291217.0     7248.0     7205.0       6740       9270         320.5  1253580.9  1324000.0         27    1364930      291320.3     1354.6     1344.0       1344       1472          24.9  cudaLaunchKernel     void at::native::vectorized_elementwise_kernel<(int)4, void at::native::compare_scalar_kernel<int>(…
 2100  3054      0    100     100  1235452.2  1304338.5       7627    1345928      285438.5     4245.4     4170.0       3910       6200         295.4  1228939.0  1297806.5        998    1339216      285561.1     2267.8     2272.0       2208       2400          27.9  cudaLaunchKernel     void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<long, at::native::func_wrappe…
 2100  3054      0    100     100  1220420.0  1288559.0       7078    1329962      282219.4     5046.4     4720.0       4409      13110        1526.0  1214250.7  1282779.0        904    1323982      282208.5     1122.9     1120.0       1088       1152          10.3  cudaLaunchKernel     void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<long, long, bool, …
 2100  3054      0    200     200  1150888.2  1214237.5       9073    1277793      265400.4     8149.8     8635.0       6780      12330         964.4  1141303.8  1204786.5        207    1267389      265299.2     1434.6     1408.0       1184       1792         139.9  cudaLaunchKernel     void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
 2100  3054      0      5       5   248608.0   269483.0     194701     285765       43027.7     8574.0     8630.0       7770       9790         839.8    55481.8    77071.0        589      92211       43387.1   184552.2   184642.0     184289     184834         236.9  cudaLaunchKernel     std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __nv_bfloat16, __nv_bfloat16, __n…
 2100  3054      0      5       5   210277.2   233853.0     151829     247245       45286.8     7521.8     7250.0       7030       8400         557.7   200329.8   224231.0     141029     237783       45805.5     2425.6     2432.0       2400       2432          14.3  cudaLaunchKernel     void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
 2100  3054      0      5       5   169779.0   184416.0     114821     220680       45239.1     7978.0     6060.0       5960      15300        4099.9   160917.8   177500.0     107375     204516       42948.8      883.2      896.0        864        896          17.5  cudaLaunchKernel     void at_cuda_detail::cub::detail::scan::DeviceScanInitKernel<at_cuda_detail::cub::ScanTileState<lon…
 2100  3054      0      5       5   158497.4   175980.0     102925     202146       43740.1     3966.0     3920.0       3880       4070          83.5   152976.2   170492.0      97437     196508       43671.6     1555.2     1568.0       1536       1568          17.5  cudaLaunchKernel     void at_cuda_detail::cub::detail::scan::DeviceScanKernel<at_cuda_detail::cub::detail::scan::policy_…
 2100  3054      0      5       5   136779.6   155490.0      76006     180826       45730.1     5972.0     5760.0       5520       7030         608.8   129566.0   148482.0      67728     173938       46115.2     1241.6     1248.0       1216       1248          14.3  cudaLaunchKernel     void at::native::vectorized_elementwise_kernel<(int)2, at::native::CUDAFunctorOnSelf_add<long>, std…
 2100  3054      0      5       5   115852.2   136648.0      46696     161876       49314.6     7102.0     6710.0       6610       7940         630.3   105326.2   126546.0      35652     150512       49364.0     3424.0     3424.0       3392       3456          22.6  cudaLaunchKernel     void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void …
 2100  3054      0    110     108    95494.9    86045.5      14861     204226       44219.3    10658.7    10445.0      10010      18559        1017.8    83916.3    74291.0        189     191658       43439.8     2447.4     2400.0       2336       2688          87.0  cudaLaunchKernel     void tensorrt_llm::_v1::kernels::computeSeqAndPaddingOffsets<__nv_bfloat16, (int)256>(tensorrt_llm:…
 2100  3054      0    110     110    86818.6    77408.5       9157     195627       43992.5     4394.5     4240.0       4020       9639         708.9    79693.9    70477.0        809     188879       44249.4     2730.2     2720.0       2688       2944          46.0  cudaLaunchKernelExC  void tensorrt_llm::_v1::kernels::applyBiasRopeUpdateKVCacheV2<__nv_bfloat16, __nv_bfloat16, (int)25…
 2100  3054      0    110     110    83886.0    74583.0       9232     192581       43909.7     3810.3     3665.0       3390      11640         863.0    76508.3    67471.0        906     185431       43986.9     3567.4     3552.0       3488       3936          70.7  cudaLaunchKernel     fmha_v2_flash_attention_bf16_64_32_S_q_paged_kv_64_causal_sm89_kernel_nl                            
 2100  3054      0     10       9    12429.8    11130.5       8249      27980        6001.9    10879.9     9355.0       6310      27980        6624.9      527.4      627.0         98        978         362.0     1193.6     1184.0       1152       1344          54.5  cudaLaunchKernel     void at::native::vectorized_elementwise_kernel<(int)2, at::native::FillFunctor<int>, std::array<cha…
 2100  3054      0      5       5     7234.8     7254.0       7004       7455         168.3     5022.0     5180.0       4590       5310         295.4     1035.0     1121.0        760       1230         185.5     1177.8     1184.0       1152       1185          14.4  cudaLaunchKernel     void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::where_kernel_impl(at:…

