
NOTICE: Existing SQLite export found: /home/bbuddharaju/scratch/TensorRT-LLM/nvbugs_5615248/trtllm_bench/trace_pytorch_kernels.sqlite
        It is assumed file was previously exported from: /home/bbuddharaju/scratch/TensorRT-LLM/nvbugs_5615248/trtllm_bench/trace_pytorch_kernels.nsys-rep
        Consider using --force-export=true if needed.

Processing [/home/bbuddharaju/scratch/TensorRT-LLM/nvbugs_5615248/trtllm_bench/trace_pytorch_kernels.sqlite] with [/usr/local/cuda-13.1/NsightSystems-cli-2026.1.1/target-linux-x64/reports/cuda_kern_exec_sum.py]... 
PID,TID,DevId,Count,QCount,TAvg (ns),TMed (ns),TMin (ns),TMax (ns),TStdDev (ns),AAvg (ns),AMed (ns),AMin (ns),AMax (ns),AStdDev (ns),QAvg (ns),QMed (ns),QMin (ns),QMax (ns),QStdDev (ns),KAvg (ns),KMed (ns),KMin (ns),KMax (ns),KStdDev (ns),API Name,Kernel Name
3879,4021,0,117,117,2383549.5,2447235.0,7222,2491773,388187.7,4477.2,4330.0,3750,13680,1010.3,2377144.2,2441197.0,1078,2484849,388205.9,1928.2,1664.0,1280,2528,556.3,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::where_kernel_impl(at::TensorIterator &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 11)]::operator ()() const::[lambda(bool, float, float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3879,4021,0,60,60,2258495.4,2378652.0,7100,2402265,521282.9,4462.8,4345.0,4080,8390,600.6,2251794.7,2372190.0,798,2395603,521279.1,2237.9,2272.0,1568,2304,156.2,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3879,4021,0,60,60,2237181.4,2357052.0,6662,2380550,516312.2,4762.6,4640.0,4510,8770,556.3,2231520.1,2351371.0,431,2375064,516615.1,898.7,896.0,864,928,14.8,cudaLaunchKernel,"void at::native::mbtopk::fill<unsigned int, unsigned int>(T1 *, T1, T2)"
3879,4021,0,126,126,2227434.4,2457368.5,6319,2506357,723896.3,5175.6,5065.0,4330,13680,1115.7,2221325.5,2451780.5,707,2500317,723874.8,933.3,928.0,896,992,23.5,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
3879,4021,0,240,240,2225396.4,2344629.5,5914,2371740,510662.7,3232.4,2970.0,2770,12900,1335.1,2217136.4,2336440.5,645,2363088,509912.1,5027.5,5184.0,1568,5472,794.8,cudaLaunchKernel,"at::native::mbtopk::computeDigitCumSum(short *, unsigned int *, unsigned int)"
3879,4021,0,240,240,2224493.2,2343821.5,6338,2370577,510366.1,3374.5,3040.0,2880,13780,1397.8,2218873.8,2338473.5,1131,2364965,510299.2,2244.8,2272.0,1824,2432,98.1,cudaLaunchKernel,"void at::native::mbtopk::computeBlockwiseWithinKCounts<unsigned int, float>(T1 *, short *, unsigned int *, unsigned int *, unsigned int, int, bool, unsigned int *, T2 *, unsigned int *, T1 *, unsigned int)"
3879,4021,0,240,240,2223655.7,2342820.0,6342,2370254,510155.0,3375.0,3120.0,2900,7500,601.4,2218231.5,2337296.5,686,2364412,510193.5,2049.2,2048.0,1856,2145,55.8,cudaLaunchKernel,"void at::native::mbtopk::computeBlockDigitCounts<float, unsigned int, unsigned int, (int)1>(at::cuda::detail::TensorInfo<const T1, T2>, unsigned int, unsigned int *, unsigned int, T2, int, int, unsigned int, T3, T3 *, short *)"
3879,4021,0,60,60,2222511.2,2342763.5,5717,2366724,513314.4,3489.3,3070.0,2940,10980,1444.5,2217530.6,2338062.0,1114,2362158,513321.3,1491.2,1504.0,1216,1536,69.3,cudaLaunchKernel,"void at::native::mbtopk::computeBlockwiseKthCounts<unsigned int>(T1 *, short *, unsigned int, unsigned int, unsigned int *)"
3879,4021,0,120,120,2205362.7,2324035.5,5745,2352712,507163.4,3915.1,3620.0,3430,13660,1266.3,2200525.2,2319158.0,834,2348144,507302.5,922.4,928.0,896,960,20.2,cudaLaunchKernel,"void at_cuda_detail::cub::detail::scan_by_key::DeviceScanByKeyInitKernel<at_cuda_detail::cub::ReduceByKeyScanTileState<unsigned int, int, (bool)1>, thrust::THRUST_300104_SM_750_800_860_900_1000_1200_NS::transform_iterator<at::native::mbtopk::BlockIdxToKey, thrust::THRUST_300104_SM_750_800_860_900_1000_1200_NS::counting_iterator<unsigned int, unsigned int, thrust::THRUST_300104_SM_750_800_860_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_750_800_860_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_750_800_860_900_1000_1200_NS::compile_time_value<(int)1>>, thrust::THRUST_300104_SM_750_800_860_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_750_800_860_900_1000_1200_NS::use_default>, unsigned long long>(T1, T2, cuda::std::__4::iterator_traits<T2, void>::value_type *, T3, int)"
3879,4021,0,120,120,2202786.8,2321260.0,6887,2349892,506375.9,3703.0,3705.0,3380,5060,235.6,2196665.6,2315063.0,1152,2343664,506387.9,2418.1,2384.0,2144,2560,105.8,cudaLaunchKernel,"void at_cuda_detail::cub::detail::scan_by_key::DeviceScanByKeyKernel<at_cuda_detail::cub::detail::scan_by_key::policy_hub<thrust::THRUST_300104_SM_750_800_860_900_1000_1200_NS::transform_iterator<at::native::mbtopk::BlockIdxToKey, thrust::THRUST_300104_SM_750_800_860_900_1000_1200_NS::counting_iterator<unsigned int, unsigned int, thrust::THRUST_300104_SM_750_800_860_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_750_800_860_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_750_800_860_900_1000_1200_NS::compile_time_value<(int)1>>, thrust::THRUST_300104_SM_750_800_860_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_750_800_860_900_1000_1200_NS::use_default>, unsigned int, unsigned int, cuda::std::__4::plus<void>>::Policy1000, thrust::THRUST_300104_SM_750_800_860_900_1000_1200_NS::transform_iterator<at::native::mbtopk::BlockIdxToKey, thrust::THRUST_300104_SM_750_800_860_900_1000_1200_NS::counting_iterator<unsigned int, unsigned int, thrust::THRUST_300104_SM_750_800_860_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_750_800_860_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_750_800_860_900_1000_1200_NS::compile_time_value<(int)1>>, thrust::THRUST_300104_SM_750_800_860_900_1000_1200_NS::use_default, thrust::THRUST_300104_SM_750_800_860_900_1000_1200_NS::use_default>, unsigned int *, unsigned int *, at_cuda_detail::cub::ReduceByKeyScanTileState<unsigned int, int, (bool)1>, cuda::std::__4::equal_to<void>, cuda::std::__4::plus<void>, at_cuda_detail::cub::NullType, unsigned long long, unsigned int, unsigned int>(T2, T11 *, T3, T4, T5, int, T6, T7, T8, T9)"
3879,4021,0,60,60,2196197.7,2314255.0,8782,2337302,506603.4,3630.8,3590.0,3330,4960,218.6,2188523.7,2306603.0,768,2329712,506670.9,4043.2,4128.0,3328,4224,248.5,cudaLaunchKernel,"void at::native::mbtopk::gatherTopK<float, unsigned int, (int)1>(at::cuda::detail::TensorInfo<const T1, T2>, T2, T2, bool, unsigned int, T2, at::cuda::detail::TensorInfo<T1, T2>, T2, at::cuda::detail::TensorInfo<long, T2>, T2, unsigned int, unsigned int, T1 *, unsigned int *, unsigned int *, unsigned int)"
3879,4021,0,60,60,2183283.7,2300732.5,8864,2324006,503558.6,3864.0,3795.0,3620,5600,272.5,2175765.3,2293396.0,820,2316248,503719.7,3654.4,3648.0,3616,3776,27.5,cudaLaunchKernel,"void at::native::bitonicSortKVInPlace<(int)-2, (int)-1, (int)16, (int)16, float, long, at::native::GTOp<float, (bool)1>, unsigned int>(at::cuda::detail::TensorInfo<T5, T8>, T8, T8, T8, at::cuda::detail::TensorInfo<T6, T8>, T8, T7)"
3879,4021,0,60,60,2162302.8,2278289.5,8833,2302492,498554.7,5553.6,5430.0,5230,9620,591.4,2155402.5,2271583.5,958,2295918,499033.6,1346.7,1344.0,1280,1376,24.5,cudaLaunchKernel,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)"
3879,4021,0,60,60,2140148.4,2256987.0,7659,2281850,493832.0,5397.6,5225.0,4910,7230,454.4,2133354.5,2250304.5,695,2275084,493965.8,1396.3,1376.0,1376,1504,28.8,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<int, int, int, at::native::binary_internal::div_floor_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int, int) (instance 1)]>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
3879,4021,0,60,60,2080247.7,2191163.0,6928,2222556,480130.3,5046.3,4955.0,4680,7499,383.2,2074259.0,2185335.0,594,2216759,480303.1,942.4,928.0,928,960,16.1,cudaLaunchKernel,"void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &, const c10::Scalar &, const c10::Scalar &, at::Tensor &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)"
3879,4021,0,60,60,2062547.3,2173906.5,7000,2205579,476008.0,5247.3,4855.0,4530,14610,1383.4,2056152.3,2167351.0,880,2199517,476095.8,1147.7,1152.0,1120,1184,17.1,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)2, at::native::AUnaryFunctor<long, long, long, at::native::binary_internal::MulFunctor<long>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
3879,4021,0,60,60,2050469.6,2161038.5,7274,2193873,473189.2,4399.3,4320.0,3990,5740,307.8,2044066.6,2154568.5,750,2187179,473268.6,2003.8,1984.0,1920,2080,45.3,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::CUDAFunctor_add<long>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3879,4021,0,60,60,1971178.2,2075745.0,9167,2114455,454414.3,5382.9,5075.0,4860,13970,1213.2,1962621.9,2067393.5,567,2106505,454482.7,3173.4,3232.0,2624,3392,188.5,cudaLaunchKernel,"void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatter_gather_internal_kernel<(bool)0, at::native::OpaqueType<(int)4>, int>::operator ()<at::native::TensorAssign>(at::TensorIterator &, long, long, long, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3879,4021,0,60,60,1953826.8,2057698.0,6583,2097307,451025.6,4555.8,4520.0,4229,5850,220.6,1948335.5,2052105.0,997,2092079,451133.7,935.5,928.0,896,960,14.9,cudaLaunchKernel,"void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &, const c10::Scalar &, const c10::Scalar &, at::Tensor &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)"
3879,4021,0,60,60,1918037.6,2022352.5,7586,2064717,442530.8,5343.6,4925.0,4620,12580,1118.1,1910977.2,2015634.5,896,2058087,442543.9,1716.8,1712.0,1600,1824,81.2,cudaLaunchKernel,"void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatter_gather_internal_kernel<(bool)1, at::native::OpaqueType<(int)4>, int>::operator ()<at::native::TensorAssign>(at::TensorIterator &, long, long, long, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3879,4021,0,120,120,1913513.5,2008043.5,6734,2083151,440617.3,4548.6,4430.0,4150,9350,563.5,1907662.8,2002359.5,916,2077409,440664.4,1302.2,1312.0,1248,1345,31.5,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<int, int, int, at::native::remainder_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int, int) (instance 1)]>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
3879,4021,0,60,60,1875294.9,1977322.0,7471,2023091,432771.6,4573.1,4465.0,4220,8660,580.5,1869020.4,1971135.0,754,2016964,432897.4,1701.3,1696.0,1600,1760,25.1,cudaLaunchKernel,"void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatter_gather_internal_kernel<(bool)0, at::native::OpaqueType<(int)1>, int>::operator ()<at::native::TensorAssign>(at::TensorIterator &, long, long, long, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3879,4021,0,60,60,1847639.2,1947177.5,6744,1996622,426480.5,4728.1,4270.0,4040,13340,1669.0,1841526.1,1940787.0,847,1991120,426548.9,1385.1,1376.0,1312,1472,58.9,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::where_kernel_impl(at::TensorIterator &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(bool, int, int) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3879,4021,0,120,120,1811724.5,1337297.0,6841,2529220,717097.5,5022.6,4880.0,4390,13760,1224.6,1805504.4,1331673.0,567,2522961,716970.5,1197.6,1248.0,1088,1408,88.4,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<int, int, bool, at::native::<unnamed>::CompareEqFunctor<int>>, std::array<char *, (unsigned long)2>>(int, T2, T3)"
3879,4021,0,5073,4707,1810726.7,1796727.0,245929,3705587,1002673.9,258073.8,252739.0,245929,397498,20711.1,1636913.5,1644024.0,233,3268053,936189.9,35868.5,36768.0,14240,185121,25974.8,cudaGraphLaunch,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8>(T1::Params)
3879,4021,0,60,60,1793988.7,1889174.5,6236,1921288,414163.8,4300.5,4045.0,3840,10830,952.4,1788619.9,1884013.5,877,1915600,414202.5,1068.3,1056.0,1056,1088,15.7,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
3879,4021,0,1254,1139,1739622.5,1730154.5,245929,3387057,982429.2,258073.8,252739.0,245929,397498,20717.3,1618696.6,1560228.0,90008,3120916,904931.0,12449.6,12416.0,11904,13344,190.8,cudaGraphLaunch,"void tensorrt_llm::_v1::kernels::mmha::masked_multihead_attention_kernel<__nv_bfloat16, __nv_bfloat16, __nv_bfloat16, tensorrt_llm::_v1::kernels::KVBlockArray, tensorrt_llm::_v1::kernels::KVBlockArray, (unsigned int)64, (unsigned int)512, (bool)0, (bool)1, (bool)0, (bool)0, (bool)0, (bool)0, (bool)0, (unsigned int)8, (unsigned int)8, (unsigned int)4, (unsigned int)8, (unsigned int)0, (unsigned int)0>(tensorrt_llm::_v1::kernels::Multihead_attention_params<T1, T8>, T4, T5)"
3879,4021,0,1320,1262,1734572.6,1738736.5,102155,3472497,1034679.5,246253.2,252729.0,18269,397498,55362.6,1555597.1,1490539.0,28568,3217685,987952.7,1125.5,1120.0,1088,1440,36.3,cudaGraphLaunch,silu_and_mul_kernel
3879,4021,0,2640,2491,1721895.1,1673988.0,29305,3514706,1035211.5,246253.2,252729.0,18269,397498,55352.1,1561752.7,1560917.0,334,3259925,979777.1,2150.9,2112.0,1728,2560,146.0,cudaGraphLaunch,"void flashinfer::norm::FusedAddRMSNormKernel<(unsigned int)8, __nv_bfloat16>(T2 *, T2 *, T2 *, unsigned int, unsigned int, unsigned int, float, float)"
3879,4021,0,1014,1014,1597071.0,1887468.5,7615,2588488,772977.4,6014.8,5220.0,4470,15300,1747.2,1588902.0,1880613.5,38,2578238,773420.6,2154.2,1888.0,1664,4320,599.6,cudaLaunchKernel,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
3879,4021,0,507,507,1562315.1,1856357.0,6746,2263038,635604.5,4899.6,4840.0,3800,15400,817.2,1555336.3,1849931.0,501,2255484,635304.8,2079.1,1920.0,1664,3200,436.9,cudaLaunchKernel,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_put_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIterator &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
3879,4021,0,60,59,1558768.2,1640897.0,12588,1673179,358505.6,10542.0,10515.0,10279,11660,203.0,1572582.9,1628711.0,89,1660875,298126.8,1861.3,1856.0,1792,1952,31.8,cudaLaunchKernel,"void at::native::_scatter_gather_elementwise_kernel<(int)128, (int)8, void at::native::_cuda_scatter_gather_internal_kernel<(bool)1, at::native::OpaqueType<(int)4>, long>::operator ()<at::native::TensorAssign>(at::TensorIterator &, long, long, long, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3879,4021,0,72,72,1552417.3,1959095.5,6194,2009418,798630.5,4431.0,4185.0,3950,8880,836.0,1547037.0,1953890.5,274,2004448,799006.1,949.3,960.0,896,992,19.4,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
3879,4021,0,60,59,1408581.0,1484460.0,7552,1521926,324929.8,5146.3,5040.0,4830,9260,560.9,1425876.1,1478166.0,1019,1515602,270317.5,1345.6,1344.0,1312,1376,14.9,cudaLaunchKernel,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::index_fill_kernel_impl<at::native::OpaqueType<(int)4>>(at::TensorIterator &, long, long, long, T1)::[lambda(int) (instance 1)]>(long, T3)"
3879,4021,0,60,60,1364134.4,1438334.0,6631,1475466,314923.5,4826.8,4424.5,4220,13920,1722.0,1358109.7,1432090.5,869,1469880,314943.1,1197.9,1184.0,1184,1216,16.0,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<int>, std::array<char *, (unsigned long)3>>(int, T2, T3)"
3879,4021,0,60,60,1347429.4,1420634.5,7243,1458694,310863.1,4829.6,4780.0,4540,7160,352.4,1341238.7,1414475.5,917,1452810,311041.7,1361.1,1344.0,1312,1408,22.4,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::CompareFunctor<int>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3879,4021,0,120,120,1313216.8,1379781.5,6507,1445600,302685.0,4489.9,4360.0,3980,12750,947.0,1307485.3,1374265.5,1101,1439896,302722.8,1241.6,1248.0,1120,1440,94.5,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int, bool) (instance 1)], std::array<char *, (unsigned long)3>>(int, T2, T3)"
3879,4021,0,60,60,1302578.7,1373158.5,7075,1413060,300654.0,4855.3,4720.0,4480,9730,686.2,1296338.8,1366886.5,701,1406670,300703.3,1384.5,1376.0,1344,1440,27.6,cudaLaunchKernel,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<int, int, bool, at::native::<unnamed>::CompareEqFunctor<int>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
3879,4021,0,60,60,1229392.1,1296339.5,6891,1337879,283721.2,4681.3,4480.0,4250,11720,983.6,1223472.4,1289971.0,748,1332301,283851.9,1238.4,1248.0,1216,1280,15.9,cudaLaunchKernel,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::where_kernel_impl(at::TensorIterator &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(bool, int, int) (instance 1)], std::array<char *, (unsigned long)4>>(int, T2, T3)"
