Generating SQLite file nvbugs_5615248/trtllm_bench/nsys_decode_loop_v2/pyt_beam10_decode.sqlite from nvbugs_5615248/trtllm_bench/nsys_decode_loop_v2/pyt_beam10_decode.nsys-rep
Processing [nvbugs_5615248/trtllm_bench/nsys_decode_loop_v2/pyt_beam10_decode.sqlite] with [/usr/local/cuda-13.1/NsightSystems-cli-2026.1.1/target-linux-x64/reports/nvtx_pushpop_sum.py]... 

 ** NVTX Push/Pop Range Summary (nvtx_pushpop_sum):

 Time (%)  Total Time (ns)  Instances   Avg (ns)   Med (ns)   Min (ns)   Max (ns)   StdDev (ns)                                Range                              
      0.0          6245316          1   6245316.0  6245316.0   6245316     6245316          0.0  TensorRT-LLM:[Executor] _forward_step 315: 1 ctx reqs, 0 gen reqs
      0.0          5799582          1   5799582.0  5799582.0   5799582     5799582          0.0  TensorRT-LLM:[Executor] _forward_step 357: 1 ctx reqs, 0 gen reqs
      0.0          5441665          1   5441665.0  5441665.0   5441665     5441665          0.0  TensorRT-LLM:[Executor] _forward_step 21: 1 ctx reqs, 0 gen reqs 
      0.0          5390596          1   5390596.0  5390596.0   5390596     5390596          0.0  TensorRT-LLM:[Executor] _forward_step 42: 1 ctx reqs, 0 gen reqs 
      0.0          5334696          1   5334696.0  5334696.0   5334696     5334696          0.0  TensorRT-LLM:[Executor] _forward_step 168: 1 ctx reqs, 0 gen reqs
      0.0          5331706          1   5331706.0  5331706.0   5331706     5331706          0.0  TensorRT-LLM:[Executor] _forward_step 63: 1 ctx reqs, 0 gen reqs 
      0.0          5327296          1   5327296.0  5327296.0   5327296     5327296          0.0  TensorRT-LLM:[Executor] _forward_step 189: 1 ctx reqs, 0 gen reqs
      0.0          5291297          1   5291297.0  5291297.0   5291297     5291297          0.0  TensorRT-LLM:[Executor] _forward_step 210: 1 ctx reqs, 0 gen reqs
      0.0          5271546          1   5271546.0  5271546.0   5271546     5271546          0.0  TensorRT-LLM:[Executor] _forward_step 441: 1 ctx reqs, 0 gen reqs
      0.0          5269867          1   5269867.0  5269867.0   5269867     5269867          0.0  TensorRT-LLM:[Executor] _forward_step 84: 1 ctx reqs, 0 gen reqs 
      0.0          5254297          1   5254297.0  5254297.0   5254297     5254297          0.0  TensorRT-LLM:[Executor] _forward_step 294: 1 ctx reqs, 0 gen reqs
      0.0          5253797          1   5253797.0  5253797.0   5253797     5253797          0.0  TensorRT-LLM:[Executor] _forward_step 483: 1 ctx reqs, 0 gen reqs
      0.0          5225067          1   5225067.0  5225067.0   5225067     5225067          0.0  TensorRT-LLM:[Executor] _forward_step 147: 1 ctx reqs, 0 gen reqs
      0.0          5221427          1   5221427.0  5221427.0   5221427     5221427          0.0  TensorRT-LLM:[Executor] _forward_step 105: 1 ctx reqs, 0 gen reqs
      0.0          5213237          1   5213237.0  5213237.0   5213237     5213237          0.0  TensorRT-LLM:[Executor] _forward_step 273: 1 ctx reqs, 0 gen reqs
      0.0          5206357          1   5206357.0  5206357.0   5206357     5206357          0.0  TensorRT-LLM:[Executor] _forward_step 462: 1 ctx reqs, 0 gen reqs
      0.0          5195307          1   5195307.0  5195307.0   5195307     5195307          0.0  TensorRT-LLM:[Executor] _forward_step 126: 1 ctx reqs, 0 gen reqs
      0.0          5184270        240     21601.1    20395.0     12279      102619       6717.5  CCCL:cub::DeviceScan::InclusiveScan                              
      0.0          5179198          1   5179198.0  5179198.0   5179198     5179198          0.0  TensorRT-LLM:[Executor] _forward_step 231: 1 ctx reqs, 0 gen reqs
      0.0          5167937          1   5167937.0  5167937.0   5167937     5167937          0.0  TensorRT-LLM:[Executor] _forward_step 420: 1 ctx reqs, 0 gen reqs
      0.0          5153278          1   5153278.0  5153278.0   5153278     5153278          0.0  TensorRT-LLM:[Executor] _forward_step 336: 1 ctx reqs, 0 gen reqs
      0.0          5150208          1   5150208.0  5150208.0   5150208     5150208          0.0  TensorRT-LLM:[Executor] _forward_step 378: 1 ctx reqs, 0 gen reqs
      0.0          5140118          1   5140118.0  5140118.0   5140118     5140118          0.0  TensorRT-LLM:[Executor] _forward_step 504: 1 ctx reqs, 0 gen reqs
      0.0          5137417          1   5137417.0  5137417.0   5137417     5137417          0.0  TensorRT-LLM:[Executor] _forward_step 399: 1 ctx reqs, 0 gen reqs
      0.0          5082748          1   5082748.0  5082748.0   5082748     5082748          0.0  TensorRT-LLM:[Executor] _forward_step 252: 1 ctx reqs, 0 gen reqs
      0.0          4918301        502      9797.4     9530.0      8820       53799       2491.9  TensorRT-LLM:pr.host_tensors                                     
      0.0          4867948        502      9697.1     6225.0      4490      164759      17119.7  TensorRT-LLM:update_resources                                    
      0.0          3863054        531      7275.1     1370.0      1150      205828      25866.7  TensorRT-LLM:merge_requests                                      
      0.0          3810294         27    141122.0   131699.0    127329      273668      30214.0  TensorRT-LLM:setup.prepare_beam_search                           
      0.0          3746094         27    138744.2   129569.0    125199      270048      29890.1  TensorRT-LLM:prepare_beam_search                                 
      0.0          3248607          1   3248607.0  3248607.0   3248607     3248607          0.0  TensorRT-LLM:[Executor] _forward_step 450: 0 ctx reqs, 1 gen reqs
      0.0          2093099          1   2093099.0  2093099.0   2093099     2093099          0.0  TensorRT-LLM:[Executor] _forward_step 225: 0 ctx reqs, 1 gen reqs
      0.0          1722832         27     63808.6    56749.0     55249      197678      27144.1  TensorRT-LLM:setup.finish_reasons.update                         
      0.0          1703381         27     63088.2    61549.0     59850       70489       3612.1  TensorRT-LLM:setup.h2d                                           
      0.0          1409416        502      2807.6     2740.0      2410       11380        607.7  TensorRT-LLM:handle_logits                                       
      0.0          1395090        502      2779.1     2400.0      2210       27350       1664.7  TensorRT-LLM:_update_request_states                              
      0.0          1289794       6144       209.9      180.0       159        7970        138.4  TensorRT-LLM:wait_on_pp_send_handles                             
      0.0          1171318          1   1171318.0  1171318.0   1171318     1171318          0.0  TensorRT-LLM:[Executor] _forward_step 201: 0 ctx reqs, 1 gen reqs
      0.0          1021020          1   1021020.0  1021020.0   1021020     1021020          0.0  TensorRT-LLM:[Executor] _forward_step 226: 0 ctx reqs, 1 gen reqs
      0.0           958311          1    958311.0   958311.0    958311      958311          0.0  TensorRT-LLM:[Executor] _forward_step 430: 0 ctx reqs, 1 gen reqs
      0.0           957401         27     35459.3    31500.0     30530      114649      16106.9  TensorRT-LLM:pbs.cache_indirection_zero                          
      0.0           957200          1    957200.0   957200.0    957200      957200          0.0  TensorRT-LLM:[Executor] _forward_step 155: 0 ctx reqs, 1 gen reqs
      0.0           956070          1    956070.0   956070.0    956070      956070          0.0  TensorRT-LLM:[Executor] _forward_step 1: 0 ctx reqs, 1 gen reqs  
      0.0           945650          1    945650.0   945650.0    945650      945650          0.0  TensorRT-LLM:[Executor] _forward_step 106: 0 ctx reqs, 1 gen reqs
      0.0           943761          1    943761.0   943761.0    943761      943761          0.0  TensorRT-LLM:[Executor] _forward_step 487: 0 ctx reqs, 1 gen reqs
      0.0           912511          1    912511.0   912511.0    912511      912511          0.0  TensorRT-LLM:[Executor] _forward_step 2: 0 ctx reqs, 1 gen reqs  
      0.0           899581          1    899581.0   899581.0    899581      899581          0.0  TensorRT-LLM:[Executor] _forward_step 486: 0 ctx reqs, 1 gen reqs
      0.0           869921          1    869921.0   869921.0    869921      869921          0.0  TensorRT-LLM:[Executor] _forward_step 451: 0 ctx reqs, 1 gen reqs
      0.0           864572        502      1722.3     1660.0      1320        6800        452.5  TensorRT-LLM:handle_additional_outputs                           
      0.0           857451          1    857451.0   857451.0    857451      857451          0.0  TensorRT-LLM:[Executor] _forward_step 507: 0 ctx reqs, 1 gen reqs
      0.0           851511          1    851511.0   851511.0    851511      851511          0.0  TensorRT-LLM:[Executor] _forward_step 176: 0 ctx reqs, 1 gen reqs
      0.0           846611          1    846611.0   846611.0    846611      846611          0.0  TensorRT-LLM:[Executor] _forward_step 119: 0 ctx reqs, 1 gen reqs
      0.0           844392          1    844392.0   844392.0    844392      844392          0.0  TensorRT-LLM:[Executor] _forward_step 325: 0 ctx reqs, 1 gen reqs
      0.0           842902          1    842902.0   842902.0    842902      842902          0.0  TensorRT-LLM:[Executor] _forward_step 521: 0 ctx reqs, 1 gen reqs
      0.0           840671          1    840671.0   840671.0    840671      840671          0.0  TensorRT-LLM:[Executor] _forward_step 423: 0 ctx reqs, 1 gen reqs
      0.0           840521          1    840521.0   840521.0    840521      840521          0.0  TensorRT-LLM:[Executor] _forward_step 519: 0 ctx reqs, 1 gen reqs
      0.0           837692          1    837692.0   837692.0    837692      837692          0.0  TensorRT-LLM:[Executor] _forward_step 164: 0 ctx reqs, 1 gen reqs
      0.0           835341          1    835341.0   835341.0    835341      835341          0.0  TensorRT-LLM:[Executor] _forward_step 200: 0 ctx reqs, 1 gen reqs
      0.0           832881          1    832881.0   832881.0    832881      832881          0.0  TensorRT-LLM:[Executor] _forward_step 511: 0 ctx reqs, 1 gen reqs
      0.0           831391          1    831391.0   831391.0    831391      831391          0.0  TensorRT-LLM:[Executor] _forward_step 174: 0 ctx reqs, 1 gen reqs
      0.0           828861          1    828861.0   828861.0    828861      828861          0.0  TensorRT-LLM:[Executor] _forward_step 162: 0 ctx reqs, 1 gen reqs
      0.0           826551          1    826551.0   826551.0    826551      826551          0.0  TensorRT-LLM:[Executor] _forward_step 413: 0 ctx reqs, 1 gen reqs
      0.0           826512          1    826512.0   826512.0    826512      826512          0.0  TensorRT-LLM:[Executor] _forward_step 130: 0 ctx reqs, 1 gen reqs
      0.0           824871          1    824871.0   824871.0    824871      824871          0.0  TensorRT-LLM:[Executor] _forward_step 437: 0 ctx reqs, 1 gen reqs
      0.0           824202          1    824202.0   824202.0    824202      824202          0.0  TensorRT-LLM:[Executor] _forward_step 166: 0 ctx reqs, 1 gen reqs
      0.0           823822          1    823822.0   823822.0    823822      823822          0.0  TensorRT-LLM:[Executor] _forward_step 224: 0 ctx reqs, 1 gen reqs
      0.0           822341          1    822341.0   822341.0    822341      822341          0.0  TensorRT-LLM:[Executor] _forward_step 175: 0 ctx reqs, 1 gen reqs
      0.0           821612          1    821612.0   821612.0    821612      821612          0.0  TensorRT-LLM:[Executor] _forward_step 435: 0 ctx reqs, 1 gen reqs
      0.0           820962          1    820962.0   820962.0    820962      820962          0.0  TensorRT-LLM:[Executor] _forward_step 199: 0 ctx reqs, 1 gen reqs
      0.0           820961          1    820961.0   820961.0    820961      820961          0.0  TensorRT-LLM:[Executor] _forward_step 173: 0 ctx reqs, 1 gen reqs
      0.0           820381          1    820381.0   820381.0    820381      820381          0.0  TensorRT-LLM:[Executor] _forward_step 163: 0 ctx reqs, 1 gen reqs
      0.0           819881          1    819881.0   819881.0    819881      819881          0.0  TensorRT-LLM:[Executor] _forward_step 161: 0 ctx reqs, 1 gen reqs
      0.0           819232          1    819232.0   819232.0    819232      819232          0.0  TensorRT-LLM:[Executor] _forward_step 182: 0 ctx reqs, 1 gen reqs
      0.0           819172          1    819172.0   819172.0    819172      819172          0.0  TensorRT-LLM:[Executor] _forward_step 204: 0 ctx reqs, 1 gen reqs
      0.0           817252          1    817252.0   817252.0    817252      817252          0.0  TensorRT-LLM:[Executor] _forward_step 198: 0 ctx reqs, 1 gen reqs
      0.0           814411          1    814411.0   814411.0    814411      814411          0.0  TensorRT-LLM:[Executor] _forward_step 203: 0 ctx reqs, 1 gen reqs
      0.0           814362          1    814362.0   814362.0    814362      814362          0.0  TensorRT-LLM:[Executor] _forward_step 194: 0 ctx reqs, 1 gen reqs
      0.0           813482          1    813482.0   813482.0    813482      813482          0.0  TensorRT-LLM:[Executor] _forward_step 518: 0 ctx reqs, 1 gen reqs
      0.0           813422          1    813422.0   813422.0    813422      813422          0.0  TensorRT-LLM:[Executor] _forward_step 517: 0 ctx reqs, 1 gen reqs
      0.0           813322          1    813322.0   813322.0    813322      813322          0.0  TensorRT-LLM:[Executor] _forward_step 197: 0 ctx reqs, 1 gen reqs
      0.0           813282          1    813282.0   813282.0    813282      813282          0.0  TensorRT-LLM:[Executor] _forward_step 509: 0 ctx reqs, 1 gen reqs
      0.0           813162          1    813162.0   813162.0    813162      813162          0.0  TensorRT-LLM:[Executor] _forward_step 436: 0 ctx reqs, 1 gen reqs
      0.0           813031          1    813031.0   813031.0    813031      813031          0.0  TensorRT-LLM:[Executor] _forward_step 85: 0 ctx reqs, 1 gen reqs 
      0.0           812182          1    812182.0   812182.0    812182      812182          0.0  TensorRT-LLM:[Executor] _forward_step 318: 0 ctx reqs, 1 gen reqs
      0.0           812062          1    812062.0   812062.0    812062      812062          0.0  TensorRT-LLM:[Executor] _forward_step 156: 0 ctx reqs, 1 gen reqs
      0.0           811572          1    811572.0   811572.0    811572      811572          0.0  TensorRT-LLM:[Executor] _forward_step 449: 0 ctx reqs, 1 gen reqs
      0.0           811522          1    811522.0   811522.0    811522      811522          0.0  TensorRT-LLM:[Executor] _forward_step 516: 0 ctx reqs, 1 gen reqs
      0.0           811012          1    811012.0   811012.0    811012      811012          0.0  TensorRT-LLM:[Executor] _forward_step 154: 0 ctx reqs, 1 gen reqs
      0.0           810601          1    810601.0   810601.0    810601      810601          0.0  TensorRT-LLM:[Executor] _forward_step 384: 0 ctx reqs, 1 gen reqs
      0.0           810002          1    810002.0   810002.0    810002      810002          0.0  TensorRT-LLM:[Executor] _forward_step 403: 0 ctx reqs, 1 gen reqs
      0.0           809792          1    809792.0   809792.0    809792      809792          0.0  TensorRT-LLM:[Executor] _forward_step 39: 0 ctx reqs, 1 gen reqs 
      0.0           809592          1    809592.0   809592.0    809592      809592          0.0  TensorRT-LLM:[Executor] _forward_step 481: 0 ctx reqs, 1 gen reqs
      0.0           809402          1    809402.0   809402.0    809402      809402          0.0  TensorRT-LLM:[Executor] _forward_step 373: 0 ctx reqs, 1 gen reqs
      0.0           809121          1    809121.0   809121.0    809121      809121          0.0  TensorRT-LLM:[Executor] _forward_step 480: 0 ctx reqs, 1 gen reqs
      0.0           808652          1    808652.0   808652.0    808652      808652          0.0  TensorRT-LLM:[Executor] _forward_step 78: 0 ctx reqs, 1 gen reqs 
      0.0           808452          1    808452.0   808452.0    808452      808452          0.0  TensorRT-LLM:[Executor] _forward_step 429: 0 ctx reqs, 1 gen reqs
      0.0           807712          1    807712.0   807712.0    807712      807712          0.0  TensorRT-LLM:[Executor] _forward_step 202: 0 ctx reqs, 1 gen reqs
      0.0           807622          1    807622.0   807622.0    807622      807622          0.0  TensorRT-LLM:[Executor] _forward_step 35: 0 ctx reqs, 1 gen reqs 
      0.0           807421          1    807421.0   807421.0    807421      807421          0.0  TensorRT-LLM:[Executor] _forward_step 523: 0 ctx reqs, 1 gen reqs
      0.0           806961          1    806961.0   806961.0    806961      806961          0.0  TensorRT-LLM:[Executor] _forward_step 409: 0 ctx reqs, 1 gen reqs
      0.0           806702          1    806702.0   806702.0    806702      806702          0.0  TensorRT-LLM:[Executor] _forward_step 185: 0 ctx reqs, 1 gen reqs
      0.0           806622          1    806622.0   806622.0    806622      806622          0.0  TensorRT-LLM:[Executor] _forward_step 416: 0 ctx reqs, 1 gen reqs
      0.0           806552          1    806552.0   806552.0    806552      806552          0.0  TensorRT-LLM:[Executor] _forward_step 285: 0 ctx reqs, 1 gen reqs
      0.0           806051          1    806051.0   806051.0    806051      806051          0.0  TensorRT-LLM:[Executor] _forward_step 479: 0 ctx reqs, 1 gen reqs
      0.0           806012          1    806012.0   806012.0    806012      806012          0.0  TensorRT-LLM:[Executor] _forward_step 118: 0 ctx reqs, 1 gen reqs
      0.0           805932          1    805932.0   805932.0    805932      805932          0.0  TensorRT-LLM:[Executor] _forward_step 158: 0 ctx reqs, 1 gen reqs
      0.0           805752          1    805752.0   805752.0    805752      805752          0.0  TensorRT-LLM:[Executor] _forward_step 296: 0 ctx reqs, 1 gen reqs
      0.0           805702          1    805702.0   805702.0    805702      805702          0.0  TensorRT-LLM:[Executor] _forward_step 514: 0 ctx reqs, 1 gen reqs
      0.0           805612          1    805612.0   805612.0    805612      805612          0.0  TensorRT-LLM:[Executor] _forward_step 444: 0 ctx reqs, 1 gen reqs
      0.0           805552          1    805552.0   805552.0    805552      805552          0.0  TensorRT-LLM:[Executor] _forward_step 178: 0 ctx reqs, 1 gen reqs
      0.0           805422          1    805422.0   805422.0    805422      805422          0.0  TensorRT-LLM:[Executor] _forward_step 29: 0 ctx reqs, 1 gen reqs 
      0.0           805412          1    805412.0   805412.0    805412      805412          0.0  TensorRT-LLM:[Executor] _forward_step 392: 0 ctx reqs, 1 gen reqs
      0.0           805342          1    805342.0   805342.0    805342      805342          0.0  TensorRT-LLM:[Executor] _forward_step 510: 0 ctx reqs, 1 gen reqs
      0.0           805112          1    805112.0   805112.0    805112      805112          0.0  TensorRT-LLM:[Executor] _forward_step 91: 0 ctx reqs, 1 gen reqs 
      0.0           804832          1    804832.0   804832.0    804832      804832          0.0  TensorRT-LLM:[Executor] _forward_step 364: 0 ctx reqs, 1 gen reqs
      0.0           804491          1    804491.0   804491.0    804491      804491          0.0  TensorRT-LLM:[Executor] _forward_step 121: 0 ctx reqs, 1 gen reqs
      0.0           804241          1    804241.0   804241.0    804241      804241          0.0  TensorRT-LLM:[Executor] _forward_step 134: 0 ctx reqs, 1 gen reqs
      0.0           804092          1    804092.0   804092.0    804092      804092          0.0  TensorRT-LLM:[Executor] _forward_step 295: 0 ctx reqs, 1 gen reqs
      0.0           803992          1    803992.0   803992.0    803992      803992          0.0  TensorRT-LLM:[Executor] _forward_step 132: 0 ctx reqs, 1 gen reqs
      0.0           803882          1    803882.0   803882.0    803882      803882          0.0  TensorRT-LLM:[Executor] _forward_step 304: 0 ctx reqs, 1 gen reqs
      0.0           803862          1    803862.0   803862.0    803862      803862          0.0  TensorRT-LLM:[Executor] _forward_step 218: 0 ctx reqs, 1 gen reqs
      0.0           803572          1    803572.0   803572.0    803572      803572          0.0  TensorRT-LLM:[Executor] _forward_step 404: 0 ctx reqs, 1 gen reqs
      0.0           803442          1    803442.0   803442.0    803442      803442          0.0  TensorRT-LLM:[Executor] _forward_step 110: 0 ctx reqs, 1 gen reqs
      0.0           803402          1    803402.0   803402.0    803402      803402          0.0  TensorRT-LLM:[Executor] _forward_step 205: 0 ctx reqs, 1 gen reqs
      0.0           803182          1    803182.0   803182.0    803182      803182          0.0  TensorRT-LLM:[Executor] _forward_step 340: 0 ctx reqs, 1 gen reqs
      0.0           803072          1    803072.0   803072.0    803072      803072          0.0  TensorRT-LLM:[Executor] _forward_step 191: 0 ctx reqs, 1 gen reqs
      0.0           803072          1    803072.0   803072.0    803072      803072          0.0  TensorRT-LLM:[Executor] _forward_step 508: 0 ctx reqs, 1 gen reqs
      0.0           802902          1    802902.0   802902.0    802902      802902          0.0  TensorRT-LLM:[Executor] _forward_step 308: 0 ctx reqs, 1 gen reqs
      0.0           802722          1    802722.0   802722.0    802722      802722          0.0  TensorRT-LLM:[Executor] _forward_step 341: 0 ctx reqs, 1 gen reqs
      0.0           802402          1    802402.0   802402.0    802402      802402          0.0  TensorRT-LLM:[Executor] _forward_step 115: 0 ctx reqs, 1 gen reqs
      0.0           802172          1    802172.0   802172.0    802172      802172          0.0  TensorRT-LLM:[Executor] _forward_step 522: 0 ctx reqs, 1 gen reqs
      0.0           802082          1    802082.0   802082.0    802082      802082          0.0  TensorRT-LLM:[Executor] _forward_step 434: 0 ctx reqs, 1 gen reqs
      0.0           801982          1    801982.0   801982.0    801982      801982          0.0  TensorRT-LLM:[Executor] _forward_step 141: 0 ctx reqs, 1 gen reqs
      0.0           801982          1    801982.0   801982.0    801982      801982          0.0  TensorRT-LLM:[Executor] _forward_step 485: 0 ctx reqs, 1 gen reqs
      0.0           801642          1    801642.0   801642.0    801642      801642          0.0  TensorRT-LLM:[Executor] _forward_step 390: 0 ctx reqs, 1 gen reqs
      0.0           801632          1    801632.0   801632.0    801632      801632          0.0  TensorRT-LLM:[Executor] _forward_step 93: 0 ctx reqs, 1 gen reqs 
      0.0           801612          1    801612.0   801612.0    801612      801612          0.0  TensorRT-LLM:[Executor] _forward_step 263: 0 ctx reqs, 1 gen reqs
      0.0           801542          1    801542.0   801542.0    801542      801542          0.0  TensorRT-LLM:[Executor] _forward_step 418: 0 ctx reqs, 1 gen reqs
      0.0           801392          1    801392.0   801392.0    801392      801392          0.0  TensorRT-LLM:[Executor] _forward_step 144: 0 ctx reqs, 1 gen reqs
      0.0           801392          1    801392.0   801392.0    801392      801392          0.0  TensorRT-LLM:[Executor] _forward_step 5: 0 ctx reqs, 1 gen reqs  
      0.0           801382          1    801382.0   801382.0    801382      801382          0.0  TensorRT-LLM:[Executor] _forward_step 432: 0 ctx reqs, 1 gen reqs
      0.0           800921          1    800921.0   800921.0    800921      800921          0.0  TensorRT-LLM:[Executor] _forward_step 320: 0 ctx reqs, 1 gen reqs
      0.0           800761          1    800761.0   800761.0    800761      800761          0.0  TensorRT-LLM:[Executor] _forward_step 107: 0 ctx reqs, 1 gen reqs
      0.0           800702          1    800702.0   800702.0    800702      800702          0.0  TensorRT-LLM:[Executor] _forward_step 433: 0 ctx reqs, 1 gen reqs
      0.0           800662          1    800662.0   800662.0    800662      800662          0.0  TensorRT-LLM:[Executor] _forward_step 426: 0 ctx reqs, 1 gen reqs
      0.0           800661          1    800661.0   800661.0    800661      800661          0.0  TensorRT-LLM:[Executor] _forward_step 170: 0 ctx reqs, 1 gen reqs
      0.0           800462          1    800462.0   800462.0    800462      800462          0.0  TensorRT-LLM:[Executor] _forward_step 424: 0 ctx reqs, 1 gen reqs
      0.0           800452          1    800452.0   800452.0    800452      800452          0.0  TensorRT-LLM:[Executor] _forward_step 98: 0 ctx reqs, 1 gen reqs 
      0.0           800042          1    800042.0   800042.0    800042      800042          0.0  TensorRT-LLM:[Executor] _forward_step 476: 0 ctx reqs, 1 gen reqs
      0.0           799932          1    799932.0   799932.0    799932      799932          0.0  TensorRT-LLM:[Executor] _forward_step 513: 0 ctx reqs, 1 gen reqs
      0.0           799912          1    799912.0   799912.0    799912      799912          0.0  TensorRT-LLM:[Executor] _forward_step 415: 0 ctx reqs, 1 gen reqs
      0.0           799902          1    799902.0   799902.0    799902      799902          0.0  TensorRT-LLM:[Executor] _forward_step 493: 0 ctx reqs, 1 gen reqs
      0.0           799852          1    799852.0   799852.0    799852      799852          0.0  TensorRT-LLM:[Executor] _forward_step 47: 0 ctx reqs, 1 gen reqs 
      0.0           799582          1    799582.0   799582.0    799582      799582          0.0  TensorRT-LLM:[Executor] _forward_step 165: 0 ctx reqs, 1 gen reqs
      0.0           799422          1    799422.0   799422.0    799422      799422          0.0  TensorRT-LLM:[Executor] _forward_step 186: 0 ctx reqs, 1 gen reqs
      0.0           799152          1    799152.0   799152.0    799152      799152          0.0  TensorRT-LLM:[Executor] _forward_step 428: 0 ctx reqs, 1 gen reqs
      0.0           799141          1    799141.0   799141.0    799141      799141          0.0  TensorRT-LLM:[Executor] _forward_step 171: 0 ctx reqs, 1 gen reqs
      0.0           799092          1    799092.0   799092.0    799092      799092          0.0  TensorRT-LLM:[Executor] _forward_step 274: 0 ctx reqs, 1 gen reqs
      0.0           798542          1    798542.0   798542.0    798542      798542          0.0  TensorRT-LLM:[Executor] _forward_step 425: 0 ctx reqs, 1 gen reqs
      0.0           798382          1    798382.0   798382.0    798382      798382          0.0  TensorRT-LLM:[Executor] _forward_step 422: 0 ctx reqs, 1 gen reqs
      0.0           798232          1    798232.0   798232.0    798232      798232          0.0  TensorRT-LLM:[Executor] _forward_step 193: 0 ctx reqs, 1 gen reqs
      0.0           798162          1    798162.0   798162.0    798162      798162          0.0  TensorRT-LLM:[Executor] _forward_step 177: 0 ctx reqs, 1 gen reqs
      0.0           797772          1    797772.0   797772.0    797772      797772          0.0  TensorRT-LLM:[Executor] _forward_step 280: 0 ctx reqs, 1 gen reqs
